id	text	month	year	assigned
70585031	Thanks to government measures to promote food supplies , inflation eased to 4% in February .	3	2019	az
31670685	Another option is to build two water treatment plants on the Mississippi River and treat more than 2,000 private wells , which would cost an estimated $967 million with 20-year maintenance and inflation .	2	2020	az
87743482	Republicans have seized on inflation data to criticize Biden 's economic agenda and to vote against additional spending , arguing that the fiscal response so far is to blame for the jump in inflation .	8	2021	az
89956106	A union representing workers at BT Group and its networking arm Openreach said on Wednesday its members will hold a national strike over pay in October , adding to a wave of industrial action as inflation hits 40-year highs .	9	2022	az
86451658	"They want pay increases that would be higher than the inflation rate , "" said a CIARA source who asked not to be named due to the sensitivity of the negotiations ."	12	2020	az
83514970	ISTANBUL , Jan 30 ( Reuters ) - Turkey 's lira was little changed on Thursday and remained close to a three-week low against the dollar ahead of a quarterly report in which the central bank is expected to reaffirm its view that inflation will gradually slide this year .	1	2020	az
25177885	Goldman Sachs economists said Friday that the initial tariffs on $34 billion of products would have a minimal effect on growth and inflation , in part because it was concentrated on industrial rather than consumer goods .	6	2018	az
2764790	On average , median pre-tax income ( adjusted for inflation ) fell for all families by 4.7% between 2010 to 2013 .	9	2014	az
522497	"There 's still plenty of slack in the labor market , we do n't have very much in terms of wage inflation , so it 's not surprising that you 're seeing very little pricing power . """	9	2013	az
1145824	If households are indeed backward looking , then the increase in expected inflation in the United Kingdom is not particularly troublesome .	9	2012	az
17857026	But I have yet to see any evidence of significant earnings growth , at least when adjusted for inflation .	4	2017	az
80036305	Those odds have increased dramatically in recent days as below-target inflation readings and signs of a cooling labor market clouded the outlook .	7	2019	az
17137533	If these inflation expectations keep running higher , the ECB wo n't be able to ignore them for long , just as it wo n't if inflation keeps ticking higher and we start to see the core rise .	2	2017	az
3158804	"Minutes of the Federal Open Market Committee noted that they "" would want to be reasonably confident that inflation will move back toward 2% over time . """	4	2015	az
1175513	When the wager was up , every single metal Ehrlich had picked went down in price -- several even without accounting for inflation .	10	2012	az
86907607	The reasons why inflation was a problem then may be instructive to review , because some observers fear that the U.S. is flirting with sparking that kind of inflation again .	3	2021	az
3505942	In 2000 , inflation topped 90 percent , but by the following year it had dropped to 22 percent and has been in the single digits ever since .	8	2015	az
25098288	of the growth tied to inflation rates and GDP growth .	6	2018	az
87549489	If the central banks want to kill inflation it 's a simple thing to do , if you have the stomach for the pain .	7	2021	az
2568954	When adjusted for inflation , it is spending 37 percent less per capita on higher education than it did in 1991 .	6	2014	az
997505	However , with a national jobs forecast that remains weak and the cost of higher education continuing to grow faster than the rate of inflation , why would someone want to consider the academic , personal , and financial rigors of graduate school ?	6	2012	az
2319340	"But there is still going to be wage inflation and we still need to pay a living wage . """	2	2014	az
70771382	That number will grow as inflation does its thing .	5	2019	az
93235842	The fact that Latinos are overwhelmingly concerned about inflation and the economy is a warning to Democrats who control the White House and Congress .	9	2022	az
86314234	She has always been known as a dove , or someone who normally favors looser monetary policy to reduce unemployment , but did increase rates five times even though inflation remained low .	11	2020	az
3086333	We , meaning the Federal Open Market Committee or FOMC , define it as a 2 percent inflation rate over the medium term .	3	2015	az
2882671	Expenses grew at 31.1 percent ( after adjusting for inflation ) during the same period .	10	2014	az
2407230	But we used to talk to Carter about the fact that he 's spending so much time on this issue , and the American people are wondering , what are you doing about gas lines , what are you doing about the economy , what are you doing about inflation ?	4	2014	az
24256255	So why the inflation is not picking up despite the growth is more puzzling in Asia compared with other regions .	4	2018	az
86490734	The rule also promulgates unjustified expansion of activities that count , including many activities that do not directly benefit low- and moderate-income people and communities.112 The most problematic change is revising the presumptive CRA rating thresholds to dramatically increase CRA ratings inflation.113  The OCC proposed the rule without conducting even cursory data analysis -- forging ahead of the Federal Reserve as it formulated its rule and making CRA-enforcing agencies even more out of step with each other .	12	2020	az
92625476	Inflation climbed to 9.1% in June , its highest rate in 40 years .	8	2022	az
12564	In point of fact , it really did not raise them much until the war against Viet Nam -- when it feared inflation .	1	2013	az
70097562	People 's average weekly earnings thus increased $46 , or 5.73 percent , before adjusting for inflation .	9	2018	az
806627	While he generally advises those looking to protect their purchasing power to invest capital in precious metals and the equity markets ( the rationale being inflation should hurt equity prices less than bond prices ) , he warns that equities appear overbought at this time .	3	2012	az
88618290	Because Utah has a 50-cent gas tax , and we have a 28-cent gas tax and it does n't go up with inflation .	1	2022	az
70824434	With run-rate inflation , sixteen off the first over in 1979 is worth about 25 now .	5	2019	az
8020532	Meanwhile , MediGap Plans are expected to maintain their historic inflation rate of 3.25 percent .	4	2016	az
20049209	The FOMC members expressed their concerns weak inflation , staying on the defensive with regard to the Fed rate hike prospects this year .	8	2017	az
198769	""" For the last 12 months , we 've reached an inflation of 6.6 percent , "" he says ."	4	2013	az
2231149	The industry has been coping with the devastation of huanglongbing the same way producers have been hiding all food inflation from the American public : by gradually reducing the size of juice containers , rather than increasing the price .	1	2014	az
22139223	But to fully grasp it , depending on which online calculator you use , $30 in 1919 roughly translates to $438 in today 's dollars when adjusted for inflation .	12	2017	az
9866923	Still , the fears that easing monetary policy may lead to inflation are premature .	7	2016	az
9863914	Among other inaccurate gibberish , the sanity-estranged missive warns ...  Time again for the Under $700K Club , the inflation-adjusted version of our old Under $500K club .	7	2016	az
18152341	""" Underlying inflation pressures continue to remain subdued and have yet to show a convincing upward trend ... The ongoing volatility in headline inflation underlines the need to look through transient developments which have no implication for the medium-term outlook for price stability , "" Draghi added ."	4	2017	az
21044961	One complicating factor is that the nation 's inflation gauges may be out of whack given the impact on energy prices from the recent hurricanes along the Gulf Coast .	10	2017	az
3464270	A similar storm , Tropical Storm Doria , caused an inflation-adjusted $868 million worth of damage when it barreled up the East Coast in 1971 .	7	2015	az
8472846	All I 've seen over for decades is inflation because of higher wages and cost of goods .	8	2019	az
63421290	Bonds  At the moment , the ECB is still far from reaching its medium-term inflation target , which is why the central bank will maintain an expansive stance in its monetary policy .	10	2021	az
18874519	Playing down the significance of its new guidance and the forecast cuts , Draghi said the general path of inflation has not changed and rate cuts are not impossible , giving his message a dovish tilt .	6	2017	az
26067138	Turkey faces spiralling external debts and rampant inflation , while a spat over an imprisoned US pastor means the country faces economic sanctions , making life even more difficult for its strongman president , Recep Tayyip Erdogan .	8	2018	az
90073984	told analysts during a conference call following the release of the company 's latest quarterly results that high inflation and worries of a recession have n't slowed its customers ' spending .	10	2022	az
33623975	But Inflation is clouding the outlook for 2022 , based on comments from bank executives to reporters and industry analysts .	1	2022	az
1184403	As for price stability , inflation has averaged 1 ?	10	2012	az
70473033	He also said that the inflation came down to as low as 2.19 per cent in December 2018 .	2	2019	az
3597557	This assessment will take into account a wide range of information , including measures of labor market conditions , indicators of inflation pressures and inflation expectations , and readings on financial and international developments .	9	2015	az
24003117	The European Union 's statistics agency Wednesday said consumer prices in that month were 1.4% higher than a year earlier , an increase from the 1.1% rate of inflation recorded in February .	4	2018	az
83594976	Current inflation rates indicate there will be no change in interest rates for some time .	2	2020	az
1295515	Indeed , as history shows , many popular responses to economic crises -- closing borders to immigration and free trade , hiking taxes , or printing money excessively and driving up inflation -- can do incredible damage to long-term growth .	12	2012	az
25069061	Others defended the increase as smaller than the rate of inflation .	6	2018	az
1080305	Conclusions  Avoid bonds with negative real yields ( and be skeptical of officially reported inflation data ) .	8	2012	az
70415873	The contribution limit was raised from the $5,500 level in place since 2013 , under inflation adjustments issued by the IRS .	1	2019	az
9353016	"In their last policy meeting in May , rate-setters admitted they "" would face a trade-off between stabilising inflation on the one hand and output and employment on the other , "" adding that "" the implications for the direction of monetary policy will depend on the relative magnitudes of the demand , supply and exchange rate effects . """	6	2016	az
70459956	But combined with other recent trends -- growing inventories of homes available for sale , slower price inflation and even modest price reductions -- the decline in mortgage rates should be encouraging for anyone seriously in the market for a home .	1	2019	az
322868	The general consensus on the panel was that if you liked inflation , you had to deal with a multiverse .	6	2013	az
1145824	As inflation expectations become more dispersed , this measure becomes larger .	9	2012	az
14005470	"But the prices are going up extensively more than inflation . """	8	2016	az
21952216	Underscoring uncertainty about the future of inflation , several members of the Governing Council actually suggested that there be a de-linking of tapering plans from inflation .	11	2017	az
2710224	Having sold the rights to the company for $130 in 1938 ( $2,197.49 USD in 2014 , adjusting for inflation ) , DC responded by firing the pair .	8	2014	az
16672249	Wages have grown strongly in the Trump years , especially for men without a college degree , even if rising inflation is beginning to bite into the gains .	1	2017	az
32545849	It is at least possible that the economy could rebound quickly after springtime vaccinations allow pent-up savings to be spent , and locking in more fiscal support now could fuel inflation levels that cause the Federal Reserve to begin raising interest rates .	2	2021	az
15908159	In light of the current shortfall of inflation from 2 percent , the Committee will carefully monitor actual and expected progress toward its inflation goal .	12	2016	az
2406942	Inflation cools down the universe , but then inflation ends and the energy in the inflaton field immediately converts into heat -- so-called reheating .	4	2014	az
85775159	Currently , the markets expect that Powell will hint that Fed is ready to tolerate higher inflation and pledge that interest rates will stay low for a long time .	8	2020	az
24560131	Still , inflation remains well above the BoE 's 2 percent target .	5	2018	az
70357286	"Even without taking inflation into account , they made more money than we did , "" Calhoun commented in a 20th anniversary reminiscence in 1998 . )"	12	2018	az
88844657	Examining changes in wages alone , Arin Dube of the University of Massachusetts-Amherst estimates that two-thirds of American workers have seen their wages go up after accounting for inflation over the last two years .	2	2022	az
13654667	The bank 's goal is for average inflation to stay within a range of 1 percent to 4 percent .	8	2016	az
20669197	Robert Wood at BofA-ML compared the current situation with the European Central Bank 's fateful decision , then led by President Jean-Claude Trichet , to launch two early hikes against inflation that are now widely agreed as a major policy error .	9	2017	az
19220432	It seems at least plausible that this is not conductive to bending the cost curve , and keeping health care inflation in greater check .	6	2017	az*
3300473	The rebound in business spending , together with a sturdy labor market , a strengthening housing market and firming underlying inflation , should keep the Federal Reserve on course to raise interest rates later this year .	5	2015	az*
88620781	The Antipodean currencies have also been roused from their ranges and will have traders looking closely at labour and inflation data in both countries this month for anything that might prompt further shifts in central bank rhetoric .	1	2022	az*
525009	"Keeping money in so-called "" safe "" investments exposes savers to one other threat : an inability to keep up with inflation in retirement ."	9	2013	az*
88336901	Meanwhile , the Lebanese pound has continued to slide , hitting new lows this week amid staggering inflation and soaring poverty .	11	2021	az*
395388	Consequently , price indexes that measure consumer goods -- like the CPI and PCE -- report greater rates of inflation than the IPD .	7	2013	az*
923423	This would slow the rate of growth of military pay and allow cash compensation to return to the 70th percentile goal over time but still provide an annual pay raise to the force , albeit below the rate of inflation .	5	2012	az*
7293884	And a tick up in inflation in January to 0.4 percent , from 0.2 percent in December , is unlikely to deter Draghi .	1	2016	az*
33388741	Will vast sums be injected into the economy and find their way into people 's pockets , or will real incomes shrink under the weight of inflation ?	11	2021	az*
16013964	Kuroda instead vowed to keep policy loose to achieve the BOJ 's 2 percent inflation goal , even as the BOJ issued a more upbeat economic assessment .	12	2016	az*
31746663	Inflation is a hidden , regressive , and insidious tax .	3	2020	az*
949026	Although the tiny fluctuations in the CMB are consistent with a Universe shaped by inflation , they 're not a direct signature of inflation itself .	6	2012	az*
90113944	The change , Michigan lottery officials said Tuesday , is mostly a result of rising interest rates , which the Fed is using to try to lower inflation .	10	2022	az*
364757	But while the first part of the goldbug narrative -- large government debts and extensive central-bank intervention -- did materialize , inflation has not .	7	2013	az*
8760194	The movie made an impressive $107.5 million domestically during its theatrical run in 1992 , which would equate to a $222.3 million movie when adjusted for inflation .	5	2016	az*
1268194	"In 2011 , then World Bank president Robert Zoellick estimated that 44 million people fell into poverty in 2010 due to rising food prices , adding , "" Food price inflation is the biggest threat today to the world 's poor ... one weather event and you start to push people over the edge . """	11	2012	az*
20941165	Fed FOMC voting members were in full force this week , and Philadelphia Fed chief Patrick Harker commented Thursday that while the 2 percent inflation target will remain untouched , he still believes there should be another rate hike .	10	2017	az*
21409378	"Inflation Model Explained : They say that "" the tape tells all . """	10	2017	az*
3076514	This would ignore all the signs of weakness we 've seen in recent months , from retail sales to factory orders to industrial production and inflation and home sales and the trade balance and more .	3	2015	az*
70583456	Fed Chairman Jerome Powell told CBS 's 60 minutes in an interview that the Fed would not rush to raise interest rates even if inflation climbs a bit above its 2% target .	3	2019	az*
20662664	She said several factors have held inflation down , including a job market still healing from the Great Recession , lower energy prices and a strong dollar , which has reduced the costs of imports .	9	2017	az*
703349	I expect inflation to come in under 1 ? %	1	2012	az*
32525002	One factor behind the increase in yields is the expectation that inflation will pick up as the economy reopens and as the government stimulus funds work through the economy .	1	2021	az*
3428595	The analysis also used a Purchasing Power Parity ( PPP ) basis , which takes into account the living cost and inflation rates , in order to compare living standards between the different nations .	7	2015	az*
3316124	In their model , changes in inflation do not affect home prices in a uniform way .	6	2015	az*
86288495	Investors , such as family offices , which manage money on behalf of wealthy individuals , have sought out the cryptocurrency as a hedge against any future inflation that might stem from central bank stimulus , analysts said .	11	2020	az*
86331418	For those who have n't been faced with writing big checks , here 's a picture of the inflation-adjusted cost of tuition and fees at public universities .	11	2020	az*
43005005	And with today 's numbers there is some renewed concern about the possibility inflation could be heating up .	5	2021	az*
70895018	Mutharika , 78 , a former law professor , presided over improvements to infrastructure and a slowdown in inflation during his first five-year term .	6	2019	az*
8069904	Adjusted for inflation , the Texas ( Republican ) Legislature spent 25 percent less on schools in 2012 than in 2002 , according to PolitiFact .	4	2016	az*
864772	Policy makers under Simor have kept the benchmark interest rate at the highest level in the EU , citing the need to protect the forint amid the euro debt crisis and to rein in the fastest inflation in the 27-nation bloc .	4	2012	az*
2255997	The poverty rate was cut in half as unemployment dropped to only 3.5 percent and inflation- adjusted personal income grew by nearly 40 percent .	1	2014	az*
982067	It is likely to lead to some sort of default -- be it through writedowns or inflation .	6	2012	az*
993313	In Brazil , however , such aversion to inflation does not seem to take place , despite the proximity to our hyperinflationary experience .	6	2012	az*
87702627	Indeed , an important addition to the SEP introduced in December 2020 is a set of charts showing the historical evolution of diffusion indexes for the assessment of the balance of risks to the GDP , unemployment , and inflation projections submitted by each participant .	8	2021	az*
70743954	We faced several margin headwinds in the quarter and these included tariffs , a flood , material inflation , currency and lower production levels due to reduced inventory build from the prior year .	5	2019	az*
3206535	A Fed that strictly targeted inflation would have to tighten monetary policy to keep inflation from rising -- but at the cost of causing the real economy , already hit by that shock , to contract further .	4	2015	az*
8844432	"Even so , he added , the RBA will be looking at other countries and "" what you are seeing elsewhere is inflation expectations have dropped pretty quickly . """	5	2016	az*
3356997	""" If you look at the long-term trend , college tuition has been rising almost six percent above the rate of inflation , "" said Ray Franke , a professor of education at the University of Massachusetts , Boston . """	6	2015	az*
2449867	""" My whole reason for investing in real estate is to be a hedge for inflation , "" he said . """	4	2014	az*
7938692	This reflects several factors : signs that the economy remains on track and the recovery in financial conditions ( i.e. less downside risk ) , as well as stronger than expected inflation .	3	2016	az*
88029437	"Among developed economies , the U.S. , the U.K. , Canada , and Australia "" are more at risk of sustained higher inflation , "" Goltermann wrote in a note Thursday ."	9	2021	az*
2634438	In addition , to reach this inflationary stage , there must be some sort of energy to drive the inflation .	7	2014	az*
7368361	Policy makers are still able to reach their medium-term inflation goal under the central bank 's base case , according to Nabiullina .	2	2016	az*
70077058	Put differently , crypto 's rise in Venezuela is n't just about inflation or capital controls , but also about entrepreneurship and evangelism .	9	2018	az*
255908	After reaching more than 10 percent in 2011 , consumer price inflation in sub-Saharan Africa dropped to 7.9 percent at the end of 2012 ( see Chart 2 ) .	5	2013	az*
87154901	If you think inflation poses a long-term threat , you might want to make these portfolio moves now  Shift bond exposure , add gold and other commodities , and look for dividend increases in the stock market .	5	2021	az*
31547520	Officials were also concerned that inflation still had n't reached the Fed 's target level of 2% .	1	2020	az*
227185	The point is to drive up annual inflation to a target of 2% .	4	2013	az*
7269557	"Core inflation is not our objective , but it tends to lead headline inflation over the medium-term . """	1	2016	az*
3821173	"BUT PRESSURES NOT YET AT APPROPRIATE LEVEL FOR RATE RISE  "" But the cost price pressure to date is not yet sufficient to be consistent with inflation heading back towards the 2 percent target ."	11	2015	az*
89001555	OUR NEXT LOOK AT INFLATION COMES THE SECOND WEEK IN APR .	3	2022	az*
14496155	"On the "" Fed side , you need to have a central bank that would actually have a hiking cycle that would signal three to four hikes a year , and that would depend heavily on what happens with inflation , "" he said ."	9	2016	az*
95647349	"Though inflation is decelerating , it 's still "" very elevated "" and over three times greater than the ... + Fed 's 2% target , one expert notes ."	12	2022	az*
82969249	quote:Adjusted for inflation , monthly regimen of insulin was around $450  Your own link says ...  quote:According to the American Diabetes Association between 2003 and 2012 the price of insulin in the U.S.A tripled .	12	2019	az*
3538794	Jack Blackstone  Inflation bro .	8	2015	az*
81045929	Most universities and community colleges would n't get enough of a funding hike to cover inflation under the latest budget plan in the Michigan Legislature .	9	2019	az*
9427094	Mr. Rajan , who became Reserve Bank of India governor in September 2013 , has overseen a drop in inflation , and speedier economic growth , as India has become the world 's fastest-growing large economy .	6	2016	az*
32980286	That means inflation will go up in various regions .	6	2021	az*
25848608	If the second quarter 's growth rate continues , it could risk accelerating inflation and prompt the Fed to raise rates more quickly .	7	2018	az*
2310232	Monetary Policy Options and Tools  In light of elevated unemployment and low inflation , monetary policy needs to remain highly accommodative .	2	2014	az*
88058316	Some Some one-off one-off factors factors accounted accounted for for the the record record jump jump from from July July but but the the BoE BoE thinks thinks inflation inflation is is heading heading above above 4% 4% , , more more than than double double its its 2% 2% target target . .	10	2021	az*
70138620	Consumers have had steep declines in near-term inflation expectations recently , but October 's preliminary report actually saw an increase to 2.8% from 2.7% for expectations for next year .	10	2018	az*
3824509	About 55 percent is due to inflation , and the other 15 percent has one culprit -- the beloved steak .	11	2015	az*
83774594	According to a report by the Urban Land Institute cited in the article , housing prices in Texas are now rising faster than inflation , population growth , and income growth .	2	2020	az*
84767002	The March report showed that an inflation gauge closely followed by the Federal Reserve dropped 0.3% in March and is up 1.3% from a year ago , well below the Fed 's 2% target for inflation .	4	2020	az*
87588887	Homeownership -- although expensive and for many Americans , unaffordable or unappealing -- as a means of inflation protection only works if the owners intend to stay in their houses for the next decade or so , said John Scherer , a certified financial planner and founder of Trinity Financial Planning .	7	2021	az*
88893310	The company noted that year-over-year second half financial performance is expected to improve as recent pricing actions will be fully reflected in market with better mitigation of inflation with pricing , and strong levels of demand , while supply and labor conditions improve .	3	2022	az*
89555602	But of course , you still see another very significant 14% jump in inflation , and slowly but surely , hopefully will continue to improve on the supply chain side .	6	2022	az*
85323274	""" Real ( inflation-adjusted ) gross domestic product ( GDP ) is expected to grow at a 12.4 percent annual rate in the second half of 2020 and to recover to its prepandemic level by the middle of 2022 , "" the report said ."	7	2020	az*
31622791	Thanks to inflation , the value of money erodes over time .	2	2020	az*
86897551	Healthcare Healthcare and and rents rents will will determine determine the the inflation inflation path path . .	3	2021	az*
3333542	A study by the International Monetary Fund found that El Nino typically adds between 0.5 and 0.9 percentage points to inflation in India , Indonesia and Thailand .	6	2015	az*
2008981	Adjust for inflation .	12	2013	az*
8218543	"The Nikkei manufacturing PMI fell to 49.1 in March , the lowest since February 2013 , and Japanese households ' inflation expectations have fallen to a three-year low . """	4	2016	az*
9435093	Real history requires recalling what happened in 1970s Britain , the last time the U.K. stood outside an imperial trading zone and outside an integrated European market : stagnation and inflation , three-day working weeks , and endless strikes .	6	2016	az*
88788999	"Zelnick notes that the slowdown in Government and Commercial revenue , coupled with "" contribution margin compressi  The release on Wednesday of the minutes of the Federal Reserve 's last policy meeting is likely to shed light on the U.S. central bank 's plans to trim its massive balance sheet and hike interest rates in 2022 as well as update its shifting view of inflation ."	2	2022	az*
25570003	UK house prices rise for second month running , says Halifax  Read more  The new zero inflation target would mean house prices falling by around 10% in real terms as wages continue to rise , the thinktank said , making homes more affordable .	7	2018	az*
26149137	Sharply higher energy prices saw Canadian inflation unexpectedly spike in July .	8	2018	az*
86742022	The fact that digital currencies are protected from inflation , capital controls , or exchange rate depreciation has seen many Nigerians turn to them for financial trades such as cross-border remittances and e-commerce .	2	2021	az*
17164574	"They cited strengthening economic activity , a growing job market and signs that inflation "" was likely to be close to 2% in the near term . """	2	2017	az*
92266709	Western sanctions aimed at crippling major energy producer Russia have resulted in sharply higher fuel costs in Europe and the United States , with inflation soaring as a result .	7	2022	az*
15417154	If the rate is high , inflation could start to rise even while a large number of people are unable to find work .	11	2016	az*
8666299	I determine the equity risk premium by using the following formula : ERP = D* ( 1 + G ) / P + G -- Rf , where D is levered free cash flow ( unlevered free cash flow minus interest expense plus debt increase ) , G is the terminal growth rate ( the average of the projected inflation rate and long-term GDP growth ) , P is the market value of equity , and Rf is the risk-free rate ( ten-year treasury bonds ) .	8	2019	az*
18308275	Under the lid , the amount of additional money the city is allowed to collect without getting voter approval is generally limited to the five-year average rate of inflation , likely to be about 1.5 percent .	5	2017	az*
128634	In fact , the cost of treating diabetes is actually rising slower than health care inflation in general .	3	2013	az*
70754288	Bret : Meanwhile , there 's the news that unemployment is at 3.6 percent , a 50-year low , wage growth is solid , inflation is low , and growth is robust .	5	2019	az*
88966546	The Markit March PMIs are do for the major developed economies , and the insight around inflation and Ukraine will prove critical ... if not fully market moving .	3	2022	az*
738247	Some households will remain trapped , missing out on better jobs elsewhere , waiting for inflation and monthly payments to slowly grind away the debt .	2	2012	az*
87106468	Robert Lee -- KBW -- Analyst  Great , thanks , goodmorning , hope everyone is doing well .. Just maybe a follow-up in a way to the inflation question because with inflation usually comes higher rates .	4	2021	az*
22657982	"The back end is really well contained , just based on underlying growth dynamics and the lack of inflation coupled with the continued need for yield , "" he said ."	1	2018	az*
3446908	If there is increasing volatility with the inflation rate , the RBI will have to use the repo rate to counter .	7	2015	az*
85105119	Constructed of heavy gauge PVC , the Lob The Blob features a speed safety valve for fast and easy inflation and deflation as well as grommets on all four corners to make tethering a breeze .	6	2020	az*
63165141	A bit of inflation can be a good catalyst to get a consumer o ?	7	2021	az*
62914848	A strong read could fuel calls for the FOMC to end its blindness to rising near-term inflation .	5	2021	az*
90160903	late they work in trying to inflation .	11	2022	az*
935325	Finally , German taxpayers will be suffering unacceptable inflation and an apparently uncontrollable looming bill to bail out their euro partners .	5	2012	az*
2547719	That said , nominal income targeting does allow for persistent deviations of inflation from target , which may undermine the anchoring of expectations .	6	2014	az*
81394821	Mr. Evans expects the jobless rate to stay at a level just under 4% and he sees inflation slowly moving up to the central bank 's 2% target over the next several years .	10	2019	az*
84410420	The U.S. Federal Reserve is pumping money into the economy and has slammed interest rates to near zero again , factors that can lead to inflation when the economy heats back up .	3	2020	az*
85915976	In the wake of the Great Recession , two percent has been the Fed 's target for core inflation .	9	2020	az*
2978506	Let 's assume a 1 percent inflation rate for 2015 and use , then , a 1 percent revenue growth as our target for a new newspaper-industry normal .	1	2015	az*
88758351	Adding Adding fuel fuel to to the the inflation inflation fire fire , , the the cost cost of of labor labor is is also also surging surging at at the the fastest fastest rate rate in in decades decades . .	2	2022	az*
2678518	Argentina arguably has bigger problems to worry about -- like how to turn the country around being plagued by inflation , hyperinflation , mass unemployment , and frequent financial crises .	8	2014	az*
2721752	Blyth and Lonergan argue that inflation fears are overblown , as helicopter drops would be a flexible tool .	8	2014	az*
2978338	Bank of Japan ( BOJ ) Governor Haruhiko Kuroda has frustrated investors with his habit of surprising markets , and now the central bank 's latest inflation forecast has some questioning his credibility .	1	2015	az*
86089972	The amount was increased recently to adjust for inflation .	10	2020	az*
87993911	""" All these factors threaten economic growth , so central banks have a fine line to tread -- raise rates too quickly and the economy could falter , but do n't act and risk inflation racing away , "" said Mould ."	9	2021	az*
25835307	Hard to say , with the country reeling from hyper-inflation , and the exchange rate shifting so rapidly .	7	2018	az*
90309602	""" The bond market sees inflation waning ; the Fed chair also confirmed that the Fed is ... slowing and the bond market is happier and bullish with that thought process . """	12	2022	az*
63670065	The German release indicated a full pass through , but also that CO2 pricing drove core inflation higher .	12	2021	az*
567853	Summary  America is still gaining jobs under President Obama , but millions more live in poverty , typical household incomes have not kept pace with inflation , and the federal debt is up nearly 90 percent and on pace to double before he leaves office .	10	2013	az*
3538590	To avoid the tax , an employer would have to keep plan costs below the threshold and contain growth in costs over time to no more than inflation .	8	2015	az*
1128241	The game 's content has evolved through the years , reflecting changing social values , inflation , and new standards of political correctness .	9	2012	az*
860265	""" There are a number of ways investors can look to take advantage of the inflation-hedging properties of TIPS without locking in current low yields , "" Mihir wrote ."	4	2012	az*
19924645	Businesses serving British consumers are suffering compared with export-focused manufacturers , as the weaker exchange rate and higher inflation following last year 's vote to leave the European Union feeds through the economy .	8	2017	az*
19773066	"The State of the Macro Picture  Now let 's move on to the market 's "" external factors "" - the indicators designed to tell us the state of the big-picture market drivers including monetary conditions , the economy , inflation , and valuations ."	7	2017	az*
9133047	With national income going down , and prices going up under triple-digit inflation in Venezuela , these complaints are by no means frivolous .	6	2016	az*
31493969	"Predator - Requiem "" faring the worst at $53 million after inflation ."	12	2019	az*
25370023	Navigation  Flash estimate of the Consumer Price Index ( CPI )  According to the flash estimate issued by the INE , the annual inflation of the CPI in June 2018 was 2.3% .	6	2018	az*
32108935	On the other hand , when system-wide debt is high , interest rates run into the zero bound , and measured inflation is very low , monetary policy runs out of ammo .	9	2020	az*
712592	"Instead it is easier by far to teach soft classes in the humanities and social ( or socialist ) studies and hand out "" feel good "" positive reinforcement grades with grade inflation ."	1	2012	az*
8656033	On a comparable basis , sales grew 2.7% as inflation rose due to severe drought conditions in Australia . (	8	2019	az*
89508351	See related article : S.Korea finance minister nominee wants to delay crypto tax for two years Fast facts A 20% tax on crypto asset gains was scheduled to ...  BENGALURU ( Reuters ) -The Philippine central bank will raise rates by a modest 25 basis points for a second straight meeting in June , opting to move more slowly than its global peers in an attempt to cool soaring inflation , a Reuters poll forecast .	6	2022	az*
89468768	After adjusting for inflation , goods exports were the highest since December 2020 , the last month before the Brexit transition ended .	6	2022	az*
470115	Go Daddy 's valuation of $4.1bn is based on a deal in 2011 ( adjusted for both inflation and computer growth ) , which reportedly amounted to $2.25bn for 65% of the company .	8	2013	az*
2675556	But adjust the figures for inflation and film phenomenon The Exorcist makes the cut at number nine .	7	2014	az*
22267969	Inflation could reach 2,300 percent next year , the International Monetary Fund warned in October .	12	2017	az*
94508604	While inflation fears persist and many economists predict a recession , the administration seized upon the **29;828;TOOLONG growth figures .	10	2022	az*
70684663	As such , wage pressure may limit the degree to which inflation can decelerate cyclically .	4	2019	az*
964630	"Delays will undoubtedly lead to higher costs for taxpayers as defects worsen and repair costs rise due to inflation , "" it reads ."	6	2012	az*
3629292	""" I believe the active monetary policy currently being implemented by Mario Draghi is the right one to bring inflation close to 2 percent , "" Villeroy said at the hearing . """	9	2015	az*
8653686	Unconventional easing is above all an expectations game , where it is necessary to shock markets again and again , until they have no reason to question a central bank 's commitment to its inflation target .	5	2016	az*
19052029	The pilot 's pre-flight routine included poking the tires to ensure proper inflation .	6	2017	az*
3743936	This cluster -- any movie with less than a 40 percent fresh rating on Rotten Tomatoes and a $100 million inflation-adjusted box office -- includes a lot of Bullock 's early roles .	11	2015	az*
3446908	Rajan has performed well with policy and leadership of the RBI ; however , the successes from taming inflation can be attributed to luck .	7	2015	az*
70155282	According to the forecast by Future Market Insights , the global automatic tire inflation system market is anticipated to project a revenue of over US$ 1,500 Mn in 2017 and grow at a steady CAGR of 5.6% during the 10 year period 2017-2027 .	10	2018	az*
95772786	But with the green energy provisions of the Inflation Reduction Act , the Biden administration is as protectionist as the Trump administration .	12	2022	az*
161601	So not surprisingly , for the last twenty years or more , low and stable inflation is exactly what the country got .	3	2013	az*
87539459	Markets will be looking for more color on discussions surrounding inflation risks .	7	2021	az*
655557	Skyrocketing prices of onion , rice and other food items are threatening to jeopardize Reserve Bank of India Governor Raghuram Rajan 's efforts to curb stubborn inflation and revive an economy that is set to record its slowest pace of growth in a decade this year .	11	2013	az*
71056419	Now he 's demanding rate cuts , even though the unemployment rate is much lower and inflation at least a bit higher .	7	2019	az*
