id	text	Property	label	narrative_time	weight	region	city	state	scope
70837309	But inflation is already low, and if a global slowdown provides a drag on the United States economy, Fed rates are still historically low--which could argue for quick, decisive action, since the central bank's recession-fighting ammunition is limited.	effect			0				
862539	But its statement again struck a hawkish tone, saying it would not allow inflation to worsen on the back of fuel costs - crucial for a country that imports most of its oil and gas - which it warned will push up prices in the short term.	effect	cost	future	1	midwest	Eagan	Minnesota	National
862539	But its statement again struck a hawkish tone, saying it would not allow inflation to worsen on the back of fuel costs - crucial for a country that imports most of its oil and gas - which it warned will push up prices in the short term.	effect	trade	future	1	midwest	Eagan	Minnesota	National
70278426	But most countries have set their 2018 inflation targets at between 2% and 6%.	effect			0				
2014455	But one thing that did happen was a small amount of inflation--rising prices.	effect	cost	present	1				
33826254	But that doesn't mean the White House isn't desperately searching for any way to blunt the impact on Americans, especially with inflation already driving prices for gas and household goods higher.	effect	cost	present	1	southeast	Ashburn	Virginia	National
24690175	But that still represents a 9.4 percent slide in real income since 2009 due to inflation, the union said.	effect	purchase	present	1				
522791	But the Fed has not been a great forecaster, and some Fed officials are already suggesting that as long as inflation remains tame, it might be possible for the Fed to keep rates very low for even longer than currently expected.	effect	rates	present	1				
87106468	But the question is around inflation pressures and multiples.	effect			0				
18610521	But they played down its relevance as underlying inflation remains anemic, wage growth is muted and the slack in the labor market remains sizable.	effect	cost-push	present	1				
33179979	But this year, Labor Day sales will be happening in the midst of an ongoing pandemic, inflation and supply chain disruptions. (	effect			0				
88301815	"But this year also brought a major surprise: a surge in inflation that has already reached a 30-year high and still has further to go."""	effect			0	west	Portland	Oregon	National
2040275	But unless the banks lend those deposits, or invest them, they don't get into the economy, they don't enter the money supply, and they don't contribute to inflation.	effect			0	northeast	Ward 6	District of Columbia	National
89904701	By By next next year year,, the the CEO CEO and and founder founder of of Pershing Pershing Square Square Capital Capital expects expects inflation inflation will will be be slashed slashed In In this this article article,, we we discuss discuss 10 10 dividend dividend stocks stocks with with over over 8% 8% yield yield to to buy buy in in September September..	effect			0				
86404088	By investing in stock mutual funds or the stocks of large, mature companies, your annual return would have been closer to 7% after inflation.	effect			0				
1268214	"By that time, after a period of rapid expansion called ""inflation,"" the universe had burst out into a much-diluted version of its earlier super-compressed self."	effect			0				
33813758	"Carrols Restaurant Group, which operates 14% of Burger Kings' roughly 7,000 US locations, told investors Thursday that the change will ""partially offset inflation "" without deterring customers because the price will remain the same."	effect			0	west	Bigelow Trail #520	Arizona	Local
23481387	Central banks, in seeking to maintain a 2% inflation target, are the agents of baby boomers.	effect			0				
52934310	Central banks around the world are hoping that the sharp spike in inflation is due to temporary factors related to pent-up demand and supply pressures, which will wind down over months to come.	effect			0	northeast	Pittsburgh	Pennsylvania	Local
87067714	Chief among them is the prospect of inflation.	effect			0	northeast	Ward 5	District of Columbia	National
3538662	"Chris Christopher, an economist with IHS Global Insight, says average Americans are responding to the improving ""fundamentals,"" which include ""lower energy prices, well-received employment reports, a housing market that is gaining traction, and modest consumer price inflation."""	effect			0	northeast	Ward 6	District of Columbia	National
2544400	College costs are rising faster than inflation and student loan debt is exploding.	effect			0				
2334491	Consider the change since 1970 because of inflation.	effect			0	northeast	Stratham	New Hampshire	National
89116326	Core inflation is decelerating right before the year-over-year laps start to get difficult.	effect			0				
21240929	Counter-intuitively, gold's relationship with inflation over the period has been sharply negative, suggesting that the metal actually dropped when inflation increased.	effect	savings	general	1				
89764780	Cramer has said repeatedly that he believes the Fed is winning its battle against inflation because commodity prices have largely rolled over but have not shown up in the monthly economic numbers.	effect	cost	present	1	southeast	Kenner	Louisiana	National
81271156	Critics have accused Mnangagwe of resorting to strong-armed tactics as opposition to his government grows amid crippling inflation, debilitating water shortages and chronic power cuts.	effect	social	present	1	west	Richmond District	California	Regional
89791119	Crump moved into her Honda in late 2019 and has lived in it ever since--and despite her candid discussions of what it takes to live this way, it is a way of avoiding today's exorbitant costs of living, as inflation continues its tear, boosting food prices and, yes, rents.	effect	cost	present	1	northeast	New York County	New York	National
70650511	Data showed that fresh food inflation accelerated to 1.9 per cent in March, reaching the highest level since October 2017.	effect			0				
86429331	De-Dollarization Closely connected to the bugbear of inflation is Turks' preference for dollar-based assets to protect their savings.	effect			0				
86351355	Despite the measures, unemployment is still hovering above 7%, from around 5% before the pandemic, while inflation and wage pressure are weak.	effect			0	midwest	Eagan	Minnesota	National
88793948	Domestically, factors impacting the markets include the inflation that is both high and rising; a Upstart Holdings (NASDAQ: UPST) stock was up an astounding 30% this afternoon, thanks to better-than-expected results in the company's fourth quarter.	effect			0				
17059800	During and after wartime, aggressive government intervention in the private sector and disruptions to capital holdings wiped out upper-class wealth and funneled resources to workers; even in countries that escaped physical devastation and crippling inflation, marginal tax rates surged upward.	effect			0	southeast	Atlanta	Georgia	National
3786043	During that delay, the city said inflation pushed up the price of the building by $4 million.	effect	cost	present	1	southeast	Charlotte	North Carolina	Regional
177194	EDT April 1, 2013 The nut is an integral part of Iranian identity, but with inflation at 30 percent, more Iranians are passing on pistachios as a political protest.	effect	cost	present	1	northeast	Stratham	New Hampshire	National
84053173	ET Getty Images Email icon Facebook icon Twitter icon Linkedin icon Flipboard icon Print icon Resize icon The Federal Reserve maintains a publicly stated 2%target for inflation.	effect			0	northeast	Washington	District of Columbia	National
23669865	Economic developments and outlook Israel's macroeconomic performance is strong yet inflation remains low.	effect			0				
22878712	Economists brought forward their estimate of when the European Central Bank will set an end-date for its bond-buying program, as more optimistic views on inflation appear to be gaining sway among policy makers.	effect			0				
23181325	Economists polled by MarketWatch are expecting a 0.4% rise for headline inflation, and a 0.2% gain for core inflation, which strips out volatile food and energy prices.	effect			0	northeast	Washington	District of Columbia	National
2515321	Emerging markets made substantial progress in recent years including lowered inflation (see chart 4), while developed markets in many respects deteriorated.	effect			0				
82214357	European economy National Bank of Serbia Exports of goods picked up slightly from 8.3 pct last year to 8.5 pct in 2019, while exports of services accelerated from 14.4 pct to 17.4 pct, Trajkovic said Thursday at the presentation of the November inflation report.	effect			0				
2265762	Every single person should now be aware of inflation.	effect			0				
1219502	Excluding the counter-cyclical benefits of federal government American Recovery and Reinvestment Act awards, federal sponsored research revenue has had an inflation-adjusted compound annual growth rate of only 2 percent since 2002, and non-federal sponsored research has fared worse.	effect			0				
3895062	Factoring in debt payments and accounting for inflation through the year 2046, the price could be higher than $14 billion.	effect			0				
20381819	Faster inflation can cause short-term interest rate hikes that can damage the economy.	effect	rates	general	1				
81001161	Federal Reserve officials can explain that the president's actions are forcing them to lower interest rates in order to fulfill their dual mandate of stable inflation and maximum employment.	effect			0				
2208909	Feroli believes a reversal of these trends will push inflation higher in 2014.	effect			0	northeast	State College	Pennsylvania	National
2878330	First, inflation in the euro zone is even lower than in America.	effect			0	northeast	State College	Pennsylvania	National
2770399	For his part, Mr. Weinzierl argues that the best policy adjustment would be complex: increase initial benefits for the poorest retirees, use the Chained CPI to adjust for inflation, but provide a boost in old age as retirees become more likely to outlive their savings.	effect			0				
566167	For instance, the universe must have had a period of inflation--that was a period when conformal symmetry was working very, very well.	effect			0				
7395483	For now, the inflation is imaginary.	effect			0	northeast	State College	Pennsylvania	National
20833382	For this example, we will not adjust for inflation.	effect			0				
2488507	From 1890--just three decades after the Civil War--through 2012, home prices adjusted for inflation literally went nowhere.	effect			0	northeast	Stratham	New Hampshire	National
1105034	From 1987 to 2007 the inflation-adjusted value of a college degree rose by $345,000.	effect			0				
2021875	Furthermore, when CPI inflation exceeds PCEPI inflation, it tends to slow towards the latter to close the gap.	effect			0				
2866385	"Galston, the Ezra K. Zilkha Chair in Governance Studies, makes the case that economic growth and well-being are indeed in jeopardy for a variety of reasons, including: wage growth that has just kept up with inflation; family and household incomes that remain below their pre-Great Recession peak; the share of national income going to wages and salaries is as low as it's been in nearly 50 years; and a difficult jobs situation in which workers are getting paid less, the number of people working part-time who want full-time work remains high, and few new jobs offer middle range incomes."""	effect			0				
85296558	"Given inflation is headed lower in both the short- and medium-term, gold needs (real bond) yields to continue to fall this year."""	effect	savings	present	1	midwest	Eagan	Minnesota	National
20561869	Global investors may be finally marching to the same central bank beat this week as faster inflation and rising oil prices in the U.S. and gentle messaging from policymakers in Europe suggest an end to the era of record low interest rates.	effect	rates	future	1				
86418959	Gold, regarded as a hedge against likely inflation and currency debasement, has risen over 22% so far this year amid the unprecedented stimulus unleashed globally.	effect	savings	present	1	midwest	Eagan	Minnesota	National
8563725	Government revenues are limited and inflation is rising.	effect			0				
661477	Governments, who currently have the sole legal right to print money, flood the market in their currency, which leads to devaluation, which in turn leads to inflation, which is what Hayek, a victim of the central European hyperinflation of the 1920s, detested above all.	effect			0				
3394282	Greek inflation fell sharply.	effect			0				
32747066	Growth in consumer prices remains modest, and judging by the yield on ten-year U.S. Treasury bonds, investors don't expect significant inflation in the long term either.	effect			0	west	San Francisco	California	National
70776654	Had that extra SSI cash been adjusted for inflation over the years, it would be worth about $51 a month now.	effect			0	west	San Francisco	California	Local
17751802	"He added that it was important to determine whether the movement of inflation toward the target would ""continue without our expansionary monetary policy."	effect			0	northeast	Washington	District of Columbia	National
31512789	He also mentioned the plight of the auto industry and the increase of retail inflation.	effect			0				
85822786	He was brought up in an environment in which savings had been destroyed by inflation and a failure to keep up with the Industrial Revolution was impoverishing local people.	effect			0	southeast	National	West Virginia	National
21539303	Headline inflation came in at 2.2% YOY through the end of September.	effect			0				
3721373	Hide Caption 3 of 8 8 photos:Inflating an Army' blimp' Inflating an Army' blimp'--Crew check the inflation of the Army aerostat.	effect			0	west	San Francisco	California	National
63339986	"House prices are going through the moon, shouldn't that be part of inflation?"""	effect			0				
86530419	However, the largely U.S.-centric inflation view is matched by the hugely negative U.S. dollar consensus.	effect			0	midwest	Eagan	Minnesota	National
661476	I am well aware of conventional current theory that prescribes a positive inflation rate, typically around 2%, as beneficial to employment which, on its face, it probably is.	effect	cost-push	general	1				
1019082	I suspect we will see the earnings differentials narrow more, at the same time that college costs continue to rise at rates greater than inflation.	effect			0				
71043228	I think if you were to plot inflation in utilities, home insurance, and real estate taxes the trends would be similar.	effect			0				
3359872	"If digital badges infiltrate the credential market, they could shake the economic foundations of a higher-education industry that over the last 30 years has consistently increased prices much higher than inflation and family income, resulting in over $1 trillion in outstanding student loan debt,""Kevin Carey wrote in The New York Times."	effect			0				
3046008	If government stimulus fails, we will have deflation, not inflation.	effect			0				
780734	If inflation picks up a lot, then my savings are screwed.	effect	savings	general	1	southeast	Atlanta	Georgia	National
89241077	If the Fed stays behind the curve (i.e., by not raising rates enough), then higher inflation will work to reduce the ratio of M2 to GDP.	effect	cost-push	future	1				
1308511	"If there really was a lack of ""STEMs "" in the industry, the salaries would be rising, not failing to keep pace with inflation, because the rule of supply and demand would have taken over."	effect			0				
94298382	If you are struggling amid high inflation, you could consider taking out a personal loan to help pay down debt at a lower interest rate, lowering your monthly expenses.	effect	cost	present	1	midwest	Chicago	Illinois	National
4784548	In 1973 and' 74, German inflation ranged above 7%, while Swiss consumer prices peaked at above 10% and in Japan, they hovered at 25% per year.	effect			0				
70717358	In Composites, we continue to expect volume growth and strong operating performance to offset inflation.	effect			0				
21468595	In New Zealand--the birthplace of inflation targeting--the government wants to put the labor market at the heart of monetary policy.	effect			0				
3200191	In a Spring Meetings seminar, top economists discussed the causes of low inflation, the tools to raise it and implications for global currency movements.	effect			0				
815142	"In an interview with Germany's Bild newspaper, the ECB chief said that some economic data, including inflation, current account and budget deficits, shows that Europe is doing better than the US, although he cautioned that euro zone leaders still had work to do to make the euro zone ""crisis-proof for the long-term,"" saying ""the ball is in the governments' court,"" the BBC reports."	effect			0				
2891904	In contrast, Norway and Sweden saw some slippage in long-run inflation expectations below target levels, based on this survey.8 This follows a long period of realized inflation averaging below-target levels and central bank communication that financial stability concerns have been affecting policy decisions.	effect			0				
2300041	In dollar amounts, Mexico's GDP per capita grew from an inflation-adjusted $13,955 per person in 1994 to $16,987 in 2012, the most recent year for which data is available from the United Nations.	effect			0	southeast	Arlington	Virginia	National
573193	In fact, since the start of the recession in December 2007, the inflation rate has averaged 1.5 percent, which is below our 2 percent longer-run goal.	effect			0				
1306434	In its economic policy, too, his government will be meaningfully different from the Democratic Party's, with a higher inflation target and a preference in favor of stimulus.	effect			0				
1277556	In many ways, Volcker's painful victory over inflation made today's world possible.	effect			0				
3303733	"In order to bring security to the medical community, Lee and others believe a business model that is indexed to the ""relevant rate of inflation "" needs to be established."	effect	uncertain	general	1	northeast	Washington	District of Columbia	Regional
1034191	In summary, the authors concluded: The real price of gold is very high compared to historical standards There's little evidence that gold has been an effective hedge against unexpected inflation whether measured in the short- or long-term Gold isn't a currency hedge There's no proof that gold is a good investment when real returns on other assets are low If key emerging market countries owned gold on levels like more developed markets, the price of gold would likely rise Investors tend to search for or interpret information to confirm their own views and ignore information that contradicts those views.	effect	savings	general	1	west	Kent	Washington	National
1191005	In that prosperous decade, wages rose 1.8% annually above inflation while benefits grew 1.1% a year.	effect			0	northeast	Stratham	New Hampshire	National
70139137	In the book, he details his team's search for B-modes, and claims this would be smoking gun for inflation.	effect			0	midwest	Forbes	North Dakota	National
914325	In the late 1960s, as inflation and other factors increased the cost of employer-sponsored health benefits, employers began instituting annual deductibles and coinsurance on their health benefits plans, and/or excluding coverage for certain medical items that were legally allowed to be covered by IRS regulations (e.g. vision, dental, alternative medicine).	effect	cost-push	past	1				
17512065	In the post-meeting economic summary last week, the Fed said it sees a slight uptick in inflation this year to 1.9 percent, with a longer-term trend toward the central bank's 2 percent target.	effect			0	southeast	Kenner	Louisiana	National
89276606	Inc. shares were slaughtered in late trading Wednesday after executives revised their annual outlook to predict less profit this year amid record inflation.	effect	cost-push	present	1	west	Sunnyvale	California	National
16362995	Inflation and expensive imports are hard to accommodate when the economy as a whole isn't performing impressively.	effect			0				
22648081	Inflation assets have been in a correction or consolidation since a strong first half of 2016, which followed several years of dramatic, poor performance.	effect			0				
3698724	Inflation initially meant an increase in the supply of money and nothing else.	effect			0				
88115364	"Inflation is elevated and will likely remain so in coming months before moderating,""he said."	effect			0				
87211573	"Inflation is the ""worst-case scenario "" for this ticking-time-bomb market full of complacent investors, warns our call of the day from Thomas H. Kee Jr., president and chief executive of Stock Traders Daily and portfolio manager at Equity Logic."	effect			0	northeast	Washington	District of Columbia	National
71061027	Inflation is up.	effect			0	midwest	Forbes	North Dakota	National
395388	Inflation reduces the value of money over time.	effect	purchase	general	1				
483020	"Inflation set out the initial conditions for the early universe to create similar sound waves in the cosmic fluid formed by matter and radiation,""Hung said."	effect			0				
644012	Inflation that amounts to a 2 or 3 percent erosion of your spending power is basically compound interest in reverse.	effect	purchase	general	1				
8624	"Inflation ticks up from the significant increase in money in ""circulation "" (kinda) with no financial backing, Obama gets blamed for pulling a gimmick, minimal damage to the economy aside from aforementioned inflation which can be blamed on Obama."	effect			0				
86705770	Inflation-hit truck drivers are pressing demands for lower taxes, tolls and fuel prices as well as the establishment of set fee schedules to be paid by farmers for ground transportation.	effect	cost	present	1	midwest	Eagan	Minnesota	National
21500284	Interventions The Sudanese Central Bureau of Statistics reported early October that the inflation increased to 35,13 percent in September from 34,61 in August.	effect			0				
31636018	It's a cause of the increased inflation and unemployment that we now face.	effect			0	southeast	Arlington	Virginia	National
566336	It's now adding to pressure on a population seething at political corruption, seemingly endless inflation and lavish spending on sports venues for next year's World Cup and the 2016 Olympics.	effect			0				
70223870	"It also said the risks to the economic outlook ""appear roughly balanced "" and noted that inflation remains near its 2% target."	effect			0	northeast	Washington	District of Columbia	National
8129187	It finally seems that the low jobless rate, which was at 5 percent in March, is starting to feed through into accelerating inflation.	effect			0	southeast	Kenner	Louisiana	National
1193460	It measures the inflation experienced by urban workers who experience lower health care costs on average than the costs experienced by seniors and people with disabilities dependent on Social Security.	effect			0				
1090994	It tries to move away from the fee-for-service model that drives healthcare inflation.	effect			0	southeast	Atlanta	Georgia	National
90063940	"Its president, Marc Perrone, said the merger ""has serious implications for hundreds of thousands of our UFCW members and America's families who are more concerned than ever about inflation's impact on the price of their food and groceries, prescription drugs, and gas."""	effect	cost	general	1	west	Denver	Colorado	Regional
70372870	Kilauea erupts On April 30, Pu'u O'o's crater floor collapsed after steady inflation of its cone since March, causing hundreds of small tremors along Kilauea volcano's East Rift Zone and sending underground magma downrift.	effect			0				
91873451	Kohl's also cut its outlook for the fiscal second quarter, citing softer consumer spending amid decades-high inflation.	effect	uncertain	present	1	southeast	Kenner	Louisiana	National
15372939	Kuroda stressed that next year's wage negotiations between companies and labor unions would be crucial to whether Japan will see inflation accelerate toward 2 percent.	effect			0				
7015936	Last month, it extended its government bond-buying program and cut a key interest rate further into negative territory, measures it hopes will generate more economic growth and help get inflation back to target.	effect			0	west	Billings	Montana	Local
89833553	Lawmakers Lawmakers took took a a huge huge step step forward forward with with the the Inflation Inflation Reduction Reduction Act Act..	effect			0				
89184399	Left unchecked the inflation on its own will have such distorting economic effects that it will precipitate stagnation--stagflation--and ultimately an economic downturn.	effect	uncertain	future	1	midwest	Forbes	North Dakota	National
21351039	Long dormant inflation may reappear.	effect			0				
86318146	Long-term, the stock market averages annual growth of about 10%, which compares to long-term inflation rates of 2% to 3%.	effect			0				
18664576	"Lots of that so-called ""interest "" just accounts for inflation and is not true income."	effect	rates	general	1				
3333542	Low inflation has allowed nations from South Korea to India to cut borrowing costs to boost growth.	effect	redistribution	present	1				
88873666	Lower-income households have also felt inflation more acutely than higher-income ones, because more of their household budgets are earmarked for energy and transportation, which are among the categories that have seen prices rise fastest.	effect	cost	present	1				
4843187	"Macroeconomists are concerned with the ""big picture ""--an economy's growth, employment and inflation."	effect			0				
86209129	"Maja Gustafsson, a researcher at the Resolution Foundation thinktank, says homeownership among young families has been falling for three decades, drive by ""rapid house price inflation and snail-paced housebuilding ""."	effect	cost	present	1				
70221821	Majority of estate agents expect house prices to keep rising in 2019 The agents surveyed expect national price inflation to be 2 per cent in 2019.	effect			0				
3095859	Many Fed officials, as well as private-sector economists, believe that over time actual inflation tends to converge with where the public expects it to be.	effect			0				
90280352	Meanwhile, global central banks continue down their war-path against inflation.	effect			0				
196512	"Meanwhile, operating margins of the top 50 overall have been on a downward trajectory since peaking at 16% in 2007 owing to commodity inflation and the tough consumer spending environment, although the 2012 index (which OC&amp;C will publish this summer) is likely to suggest a ""flattening "" of this trend as commodity price pressures eased a little, he said."	effect	cost-push	present	1				
7400399	Moody's said the BOJ's move would not be the hoped-for panacea for the country's struggle to achieve 2 percent inflation.	effect			0	southeast	Kenner	Louisiana	National
15363872	Moreover, subpar growth and inflation are not strictly a US-based problem, with these metrics remaining fairly listless throughout the developed world.	effect			0				
87044105	Most EM currencies are trading lower this year amid growing bets that U.S. economic growth will ramp up quickly and spur policy tightening by the Federal Reserve, with inflation being one of the key factors to watch.	effect			0	midwest	Eagan	Minnesota	National
2939213	Mr. Bernanke was his dissertation adviser and was later a co-author on research with Mr. Laubach about inflation targeting.	effect			0				
3235140	Mr. Kuroda simply said he didn't see the need, and he wouldn't hesitate to do more if he felt inflation was slipping off track.	effect			0	northeast	South Brunswick	New Jersey	National
15434679	Much of the recent increase in real wages occurred because inflation has been near zero since 2015.	effect	purchase	present	1				
1255068	Negative interest rates already exist here in the U.S., if you go buy Treasury inflation-protected securities, says Marketplace Economics correspondent Chris Farrell.	effect			0				
31545024	Never mind that old people were once young, struggling, loaded with debt, facing a lousy job market, expensive housing, inflation. (	effect			0	southeast	Ashburn	Virginia	National
2608282	"No one in Timmons' 1939 study raved about their wedding planner, but a quarter of the couples did report paying about $205 (adjusted for inflation) for ""special help."""	effect			0				
1119188	Not surprisingly, this inflation coincided with an increase of earthquake as the magma made it way into the upper parts of the magmatic system.	effect			0				
1263339	November 27, 2012 at 2:49 pm David In a similar vein, grade inflation is rampant because every student wants to be considered above average or excellent (a C used to be considered average and nothing to be ashamed of--now it is almost akin to failure).	effect			0				
90461482	On inflation, 41% of voters said the GOP would better control inflation while 20% backed the Democrats.	effect			0	west	San Francisco	California	National
17180446	On the data front, a report on personal income and outlays showed that the cost of goods and services outpaced household income, with the year-over-year inflation rising to the highest level since 2012.	effect			0	northeast	Washington	District of Columbia	National
23287929	Only when interest rates get out ahead of inflation and turn positive in real terms are rising rates bearish.	effect	rates	general	1				
94532886	Other crops will likely see at least some level of inflation this year, including tomatoes and yams.	effect			0				
70391158	"Other manufacturers may innovate incrementally, but as the character' bored Elon Musk' once tweeted,' Incremental innovation is really just adjusting for inflation.' """	effect			0				
85361398	Overall, Russo said the macro trends he's looking at are slower demand, lower growth, and rising inflation and that those things could be the catalysts for insolvency for highly levered companies, but as long as the S&amp;P is above 3,000, he thinks you can be invested in equities.	effect			0				
2818881	Overall inflation has averaged about 3% annually, according to Global Financial Data Inc. * A retirement plan that doesn't account for inflation has a significant hole.	effect	savings	future	1	northeast	Stratham	New Hampshire	National
3363099	PAUL SOLMAN: The salary threshold under which all employees were paid overtime in 1975, if you figure in inflation, would now be $51,000, compared to today's actual $23,600, an amount that's been raised just once in the last 40 years.	effect	purchase	present	1				
31840305	PAUL VOLCKER: It came to be considered part of Keynesian doctrine that a little bit of inflation is a good thing.	effect			0	southeast	Arlington	Virginia	National
95332	Payments are adjusted for inflation.	effect			0				
31304750	People also need a good financial plan to not only combat inflation, but to enjoy the lifestyle they want.	effect	savings	general	1				
73800340	Policymakers expect inflation will drop off notably in 2022 but remain elevated at 2.6 percent.	effect			0				
31895326	Price driver - Inflation?	effect			0				
70741063	Professor Dan Koretz has spent his career examining the impact of high-stakes testing, including by looking at score inflation and the effects of testing on educational practice, among other areas.	effect			0				
337531	Reductions in spending lower the odds of future tax increases and future inflation.	effect			0				
34038883	Republicans have warned it might exacerbate inflation and a key Democrat, Senator Joe Manchin III of West Virginia, has echoed those concerns.	effect			0	west	San Francisco	California	National
22031327	Researchers Stuart Rojstaczer and Christopher Healy have studied the rise of grade inflation since the 1980s as the share of A's and B's students continues to increase.	effect			0				
81784	Reversing this policy in favor of a policy of debt monetization and high inflation would be a radical departure in policy and practice.	effect			0				
24847118	Rising inflation was a dominant theme within Corporate America this past earnings season.	effect			0				
2276417	SEIDMAN: Inflation, epidemic - I grew up thinking that apologies are hard, and they felt hard.	effect			0	northeast	Ward 6	District of Columbia	National
8918136	"Schools are caught between two colliding trends: The first is fanfare for even the mundane; the Wall Street Journal once described it as ""ceremony inflation, making nearly every life passage from preschool graduation to post-graduate exams the focal point of festivities."""	effect			0	southeast	Atlanta	Georgia	Regional
3113435	Second, their forecasts for the inflation rate were too high.	effect			0	southwest	Dallas	Texas	Regional
742440	"Second, when you make goods and services, ANY goods and services, a false ""right,"" meaning that you have the right to the labor and property of others, you necessarily and inevitably have skyrocketing inflation in the price of those goods and services."	effect			0				
87394613	Sen. Ted Cruz (R-TX) appeared on' Hannity' on Thursday night to talk about inflation under President Biden and the administration's foreign policy.	effect			0	midwest	Chicago	Illinois	National
70478707	"Several thoroughly ""red "" states that have legislatures and governor's seats controlled by Republicans upped their minimum wage at the beginning of this year, including: Arizona, where the minimum increased to $11.00 South Dakota, where the minimum increased to $9.10 Arkansas, where the minimum increased to $9.25 In some states, the minimum wage automatically goes up at the beginning of the year because lawmakers have set up a process to ensure that the wage floor keeps pace with inflation."	effect			0				
644318	She has been among the members of the Fed to urge it to use any and all measures that would help maximize employment, even if it meant tolerating a slightly higher rate of inflation.	effect			0				
3169517	Since 2007, the SPF has asked respondents to report their forecasts for average PCE inflation during the 5 to 10 years ahead of the survey date.	effect			0				
1093058	Since then, the figure has more than doubled in dollar terms, after adjustment for inflation, and now accounts for more than 5.5% of U.S. GDP.	effect			0	midwest	Time	Illinois	National
3391555	So bondholders protected themselves from inflation, and instead took a catastrophic haircut.	effect			0				
81872096	So the impact of policy rates and globalization (the latter creating a larger impact) on inflation has been more profound in the last 30 years.	effect			0				
823034	So-- no, I'm not guaranteeing that the inflation will be exactly on target, but we're gonna do our very, very best to make sure it is.	effect			0	west	Portland	Oregon	National
87208967	Soaring Crop Prices Trigger Inflation Fears Crop prices just hit highs not seen in nearly eight years, and investors are taking note.	effect			0				
2925610	Social Security benefits are adjusted each year to keep up with inflation as measured by the consumer price index.	effect			0				
25941804	Some home sellers would see huge savings under Treasury tax cut plan The Treasury Department is exploring whether it can bypass congressional approval to index long-term capital gains to inflation.	effect			0	southeast	Kenner	Louisiana	National
2770399	Spread this across tens of millions of retirees, and the switch to the lower inflation index reduces Social Security expenditures by billions a year.	effect	cost	general	1				
17770422	Statistics Korea figures showed that consumer inflation in South Korea pushed higher in March to hit an almost five-year high, signaling a rebound in domestic demand.	effect			0				
59808	Still, he said, it's not plausible that 43 percent of students, on average, are doing excellent class work, which means there has been grade inflation.	effect			0				
87577543	Still, high inflation is not necessarily a good thing for gold if it means the Federal Reserve is going to tighten its belt, raising the federal funds rate, he said in a market update.	effect	rates	future	1				
1293589	Still, the country has the highest inflation rate among the developed world's biggest economies while gross domestic product is forecast to expand at the slowest pace in three years in 2012.	effect			0				
668808	Supporters of hard money argue that the fact that paper money takes much less effort to create is actually a disadvantage because it makes paper money vulnerable to inflation.	effect			0				
19671258	Sure, he's been beneficiary of a.516 BABIP this year and a.354 mark last year, so there's a heaping dose of inflation in those numbers, but the fact remains that he hasn't done anything but hit.	effect			0				
70400828	"Targeting inflation day by day is like aiming at someone's feet,""Poloz said."	effect			0				
32040109	Tasos Katopodis/Pool via AP) WASHINGTON--For decades, the Federal Reserve made clear its readiness to raise interest rates at the earliest signs of creeping inflation.	effect	rates	general	1	west	Portland	Oregon	Regional
406856	That's a terrifying prospect for universities, which have depended on steadily rising tuition--growing at more than twice the rate of inflation--to cover costs.	effect			0				
997875	That's below the Fed's 2 percent target for inflation, which gives the Fed more leeway to take steps to boost the economy.	effect	rates	future	1	west	Portland	Oregon	Regional
949026	That may be hiding in the polarization of the CMB's photons, which would bear the signature of the gravity waves unleashed by inflation.	effect			0				
86794851	That means the monetary policy committee could start raising interest rates again to fight inflation that's been above the target band of 6% to 9% for more than five years.	effect	rates	future	1				
86046763	That resurgence is the biggest threat to the recovering euro zone economy, according to a Reuters poll of economists last month, who said growth and inflation are more likely to create negative surprises over the coming year than positive ones.	effect			0	midwest	Eagan	Minnesota	National
2667463	That was a hefty sum then, and after adjusting for inflation, that sum would equal about $16,200 today.	effect			0				
77636	That withdrawal rate: 4 percent in the first year of retirement, adjusted each year going forward by the rate of inflation.	effect			0	west	Portland	Oregon	Regional
8641747	That would allow the ECB to cut rates even further as it tries to revive inflation--a perceived strategy that Draghi has tried to counter.	effect			0				
83631325	The $192 tax for the school district serving elementary and middle school children would be locked in forever--and escalate yearly for inflation.	effect			0				
2528516	The 10% mark in services is risky, he said, because once inflation hits the low double-digits people begin demanding that salaries and other costs go up every six month, instead of a year.	effect	cost-push	general	1				
3597557	The Committee anticipates that it will be appropriate to raise the target range for the federal funds rate when it has seen some further improvement in the labor market and is reasonably confident that inflation will move back to its 2 percent objective over the medium term.	effect			0				
90344822	The European Central Bank is expected to boost its key refinancing rate for a fourth consecutive time Thursday as it continues to lean into the region's fastest inflation on record while navigating what could be a near-term recession in the world's biggest economic bloc.	effect	rates	future	1				
3446669	The FOMC's preferred measure of inflation has remained below 2% for more than three years, even though both production and employment have improved substantially over the same period.	effect			0				
70887033	The Fed's about-face reflects the reality of a more slowly growing economy--and another shortfall in inflation.	effect			0	northeast	Washington	District of Columbia	National
20098751	The Fed minutes came out last week, which reinforced our belief that the Fed will be slow raising rates until inflation begins to move back to their 2% target.	effect			0				
14862141	The Fed would like to see inflation run about 2 percent, but that goal has remained elusive and has triggered a lower-for-longer approach to interest rates.	effect	rates	present	1	southeast	Kenner	Louisiana	National
20651271	The Federal Reserve has been dogged in recent years by inflation below its 2 percent target, but Fed Chair Janet Yellen says she still thinks this trend appears to be temporary.	effect			0				
