count,source,city,state,zip code,latitude,longitude,circulation,scope
6,Sporting,no data,no data,no data,,,no data,no data
6,Sporting News,Kiln Creek,Virginia,23602,37.1135963,-76.49568931,no data,no data
6,TBO.com,no data,no data,no data,,,no data,no data
6,The Anderson Independent-Mail,no data,Texas,no data,31.7819242,-95.6258199,no data,no data
6,The Leaf-Chronicle,Tysons Corner,Virginia,22108,38.9321,-77.219,no data,no data
6,The Raw Story,no data,Iowa,no data,42.0161612,-93.489194,no data,no data
6,The Tennessean,Knox County,Tennessee,37916,35.9623488,-83.92315897,no data,no data
6,TheWrap on MSN.com,Madison,Wisconsin,53704,43.1420815,-89.33774534,no data,no data
6,Townhall,Townhall,Nebraska,no data,40.5463943,-97.4258816,no data,National
6,UPI,no data,no data,no data,,,no data,no data
6,Visalia Times-Delta,Visalia,California,no data,36.3302284,-119.292058,4190,no data
6,WAFB.com,Baton Rouge,Louisiana,no data,30.4494155,-91.1869659,no data,no data
6,WCSH6.com,Portland,Oregon,97207,45.5235,-122.676,no data,no data
6,WDIV ClickOnDetroit,Detroit,Michigan,no data,42.3315509,-83.0466403,no data,Local
6,WENY News,Richardson,Texas,75081,32.9473,-96.7028,no data,no data
6,WGME,Raymond,Maine,4071,43.9245185,-70.4906117,no data,no data
6,WIBW,Windy Hill Road,Kansas,66507,39.0052783,-96.0497133,no data,no data
6,WKBW-TV,Buffalo,New York,no data,42.8867166,-78.8783922,no data,no data
6,WNEP,Wilkes-Barre,Pennsylvania,18701,41.246219,-75.88266,no data,no data
6,WQAD.com,Lake Lynnwood,Illinois,61262,41.312318,-90.3794366,no data,no data
6,WREX-TV,Burritt Township,Illinois,61088,42.2966552,-89.2394708,no data,no data
6,WSET,Heidelberg Township,Pennsylvania,19551,40.357927,-76.158771,no data,no data
6,WTOC-TV,Savannah,Georgia,no data,32.0790074,-81.0921335,no data,no data
6,WTOL,Toledo,Ohio,no data,41.6529143,-83.5378173,no data,no data
6,Washington Post on MSN.com,no data,Washington,District of Columbia,38.8950368,-77.0365427,no data,no data
6,cheatsheet.com,no data,no data,no data,,,no data,no data
6,etonline.com,Portland,Oregon,97207,45.5235,-122.676,no data,no data
6,insidehighered.com,no data,no data,no data,,,no data,no data
6,kdvr.com,Quality Hill Historic District,Colorado,80203,39.72467465,-104.985762,no data,no data
6,marketwatch.com,Washington,District of Columbia,20068,38.9072,-77.0369,no data,no data
6,newyorker.com,San Francisco,California,94107,37.721,-122.391,no data,National
6,scpr.org,no data,no data,California,36.7014631,-118.755997,no data,Local
6,sunjournal.com,San Francisco,California,94110,37.7506,-122.4121,no data,National
6,wfmz.com,Salisbury,Pennsylvania,18103,40.5648399,-75.44010425,no data,no data
5,10 News,Port Warwick,Virginia,23606,37.077634,-76.49323379,no data,no data
5,10News,Washington,District of Columbia,20068,38.9072,-77.0369,no data,no data
5,ABC 57 News,no data,no data,no data,,,no data,no data
5,ABC 7 Chicago on MSN.com,Chicago,Illinois,no data,41.8755616,-87.6244212,no data,no data
5,ABC NEWS 4,Washington,District of Columbia,20068,38.9072,-77.0369,no data,no data
5,Action News Now,Newark,New Jersey,7175,40.7357,-74.1724,no data,no data
5,Advocate.com,West Chicago Township,Illinois,60612,41.8810409,-87.67113847,no data,no data
5,Alabama News Network,no data,no data,Alabama,33.2588817,-86.8295337,no data,no data
5,Alabama's News Leader,Lowe Field Road,Alabama,36362,31.3548131,-85.746046,no data,no data
5,Argus Leader,Sioux Falls Township,South Dakota,57104,43.5457089,-96.7304463,7455,no data
5,Arizona Daily Star,Tucson,Arizona,85706,32.1642482,-110.9579829,45208,Local
5,Arkansas Democrat-Gazett,no data,no data,Arkansas,35.2048883,-92.4479108,no data,no data
5,Bloomberg on MSN.com,Madison,Wisconsin,53704,43.1420815,-89.33774534,no data,no data
5,Bryan-College Station Eagle,Rhea County,Tennessee,37321,35.4969218,-84.999196,no data,no data
5,CBS Baltimore,Towson,Maryland,21209,39.3796089,-76.6565464,no data,no data
5,CBS Denver,Capitol Hill,Colorado,80203,39.7329756,-104.9857688,no data,no data
5,CBS New York on MSN.com,Kent,Washington,98032,47.38815415,-122.2468448,no data,no data
5,CBS Philadelphia on MSN.com,Kent,Washington,98032,47.38815415,-122.2468448,no data,no data
5,CBS Pittsburgh,Kent,Washington,98032,47.38815415,-122.2468448,no data,Regional
5,CBS San Francisco Bay Area,Kent,Washington,98032,47.38815415,-122.2468448,no data,no data
5,Champaign/Urbana News-Gazette,Urbana,Illinois,no data,40.1117174,-88.207301,no data,no data
5,ColaDaily,Newark,New Jersey,7175,40.7357,-74.1724,no data,no data
5,Columbia Daily Tribune,Columbia,Missouri,65201,38.9529393,-92.33339059,no data,no data
5,Columbus Dispatch on MSN.com,Columbus,Ohio,no data,39.9622601,-83.0007065,no data,no data
5,Concord Monitor,Concord,New Hampshire,3301,43.2728863,-71.5643603,no data,no data
5,Daily Caller,no data,no data,no data,,,no data,no data
5,Daily Kos,Portland,Oregon,97207,45.5235,-122.676,no data,no data
5,East Idaho News,Moscow,Idaho,83843,46.7322685,-116.9987887,no data,no data
5,Edwardsville Intelligencer,Edwardsville,Illinois,no data,38.8114364,-89.953157,no data,no data
5,FOX 46 Charlotte,Cincinnati,Ohio,45203,39.10215815,-84.5255348,no data,no data
5,Fairfax News,Wilmington,Delaware,19803,39.7905132,-75.5458081,no data,no data
5,FairfaxNews.com,no data,no data,no data,,,no data,no data
5,Fortune,Washington,District of Columbia,20068,38.9072,-77.0369,no data,no data
5,Fox 32 Chicago,Big Grove Township,Illinois,60541,41.5443828,-88.5734183,no data,no data
5,Fox 35 Orlando,Fox Haven,Ohio,44406,41.058589,-80.722335,no data,no data
5,Fox 4,Fox,Oklahoma,74462,35.27166665,-95.49689043,no data,no data
5,Fox 9,Fox,Oklahoma,74462,35.271839,-95.49775242,no data,no data
5,Fredericksburg.com,no data,Fredericksburg,Virginia,38.3031837,-77.4605399,no data,no data
5,Gainesville,Gainesville,Florida,no data,29.6519684,-82.3249846,no data,no data
5,Gizmodo,no data,no data,no data,,,no data,no data
5,GoDanRiver.com,Newark,New Jersey,7175,40.7357,-74.1724,no data,no data
5,Hamilton Journal News,no data,Texas,no data,31.6429346,-97.9715967,no data,no data
5,Helena Independent Record,Helena,Montana,59620,46.60724985,-112.0049386,no data,no data
5,Hollywood Reporter,Los Angeles,California,90245,33.9406237,-118.4102168,no data,no data
5,Idaho Statesman,Boise,Idaho,83705,43.5677397,-116.220509,18741,no data
5,Index-Journal,no data,no data,no data,,,no data,no data
5,Jimmy,Shelby County,Tennessee,38135,35.266162,-89.890444,no data,no data
5,Joplin Globe,Joplin,Missouri,no data,37.0841838,-94.5133385,no data,no data
5,KAUZ-TV,Wichita Falls,Texas,no data,33.9004572,-98.5020777,no data,no data
5,KENS5.com,Portland,Oregon,97207,45.5235,-122.676,no data,no data
5,KIII TV3,Richardson,Texas,75081,32.9473,-96.7028,no data,no data
5,KITV,Honolulu,Hawaii,no data,21.304547,-157.855676,no data,no data
5,KJRH,Tulsa,Oklahoma,74105,36.10933965,-95.97515661,no data,no data
5,KLAS-TV,Las Vegas,Nevada,no data,36.1672559,-115.148516,no data,no data
5,KPLR,Pell City,Alabama,35128,33.558593,-86.24806041,no data,no data
5,KSPR,Switchgrass Road,Missouri,no data,37.2192535,-92.9494117,no data,no data
5,KTTV,Los Angeles,California,no data,34.0536909,-118.242766,no data,no data
5,KTVU San Francisco,Forest Knolls,California,94131,37.7552403,-122.4530336,no data,no data
5,KTXS,White Church,Texas,no data,32.4134566,-100.1073199,no data,no data
5,KWQC-TV6,Davenport,Iowa,52803,41.5286553,-90.57365483,no data,no data
5,KXLY Spokane,North Summit Road,Washington,no data,47.9209817,-117.1146654,no data,no data
5,KXTV,Sacramento,California,no data,38.5810606,-121.493895,no data,no data
5,Kennebec Journal &amp; Morning Sentinel,Augusta,Maine,4330,44.31379465,-69.77458322,no data,no data
5,Kitsap Sun,Johansons Corner,Washington,98311,47.6329061,-122.6630252,4648,no data
5,MDJOnline.com,Newark,New Jersey,7175,40.7357,-74.1724,no data,no data
5,MPR News,Dublin,Ohio,43017,40.0992,-83.1141,no data,no data
5,Meaww,no data,no data,no data,,,no data,no data
5,Mississippi News Now,no data,no data,Mississippi,32.9715285,-89.7348497,no data,no data
5,NBC29,Vinegar Hill,Virginia,22902,38.03066885,-78.47750845,no data,no data
5,NDTV,Ashburn,Virginia,20149,39.0469,-77.4903,no data,no data
5,NY1,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
5,Naples Daily News,Naples,Florida,no data,26.1421976,-81.7942944,19955,no data
5,News 10NBC,San Francisco,California,94108,37.7922,-122.406,no data,no data
5,News 12 Networks,Mountain View,California,94043,37.3974949,-122.0842646,no data,no data
5,News 5 Cleveland,Cleveland,Ohio,no data,41.4996574,-81.6936772,no data,no data
5,Officer,Sterling,Virginia,20163,39.0067,-77.4291,no data,no data
5,OregonLive.com on MSN.com,Portland,Oregon,97201,45.5118314,-122.6763392,no data,no data
5,Orlando Sentinel on MSN.com,Orlando,Florida,no data,28.5421109,-81.3790304,no data,no data
5,Philly.co,Philly Special,Colorado,no data,38.4576772,-105.293406,no data,no data
5,PhillyVoice.com,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
5,PoPville,no data,no data,no data,,,no data,no data
5,Post-Bulletin,no data,no data,no data,,,no data,no data
5,Press-Telegram,Denver,Colorado,80208,39.7392,-104.99,no data,no data
5,Providence Journal,Providence,Rhode Island,2902,41.8243241,-71.41553317,26133,no data
5,StarTribune on MSN.com,Minneapolis,Minnesota,55407,44.9195537,-93.2523129,no data,no data
5,Sun Sentinel on MSN.com,Sentinel,Arizona,no data,32.8581047,-113.2132371,no data,no data
5,TMZ.com,Seattle,Washington,98101,47.6157,-122.336,no data,no data
5,Tennessean on MSN.com,Knox County,Tennessee,37916,35.9623488,-83.92315897,no data,no data
5,The Arizona Republic on MSN.com,no data,no data,Arizona,34.395342,-111.763275,no data,no data
5,The Bakersfield Californian,Trojan Court,California,93302,35.4392732,-119.0703048,14918,no data
5,The Courier,Findlay,Ohio,45840,41.03647435,-83.66021074,no data,no data
5,The Florida Times-Union,no data,no data,Florida,27.7567667,-81.4639835,no data,no data
5,The Gazette,Hardwick,Vermont,5843,44.5043242,-72.3669141,34744,no data
5,The Intercept,Intercept Road,South Carolina,no data,34.660481,-80.869983,no data,no data
5,The Journal Gazette,Fort Wayne,Indiana,46802,41.0802066,-85.1380383,22824,no data
5,The Ledger,Shelby County,Tennessee,38106,35.0941229,-90.0160685,no data,no data
5,The Topeka Capital-Journal,Topeka,Kansas,no data,39.049011,-95.677556,no data,no data
5,The Union Leader,no data,Illinois,no data,37.4616454,-89.2504793,no data,no data
5,Topeka Capital Journal,Topeka,Kansas,66607,39.0493081,-95.66746167,no data,no data
5,Town Hall,no data,Texas,no data,34.5036637,-100.6536777,no data,no data
5,USA TODAY SPORTS on MSN.com,no data,no data,no data,39.7837304,-100.445882,no data,no data
5,Valdosta Today,Valdosta,Georgia,no data,30.8327022,-83.2784851,no data,no data
5,Valley News Live,no data,Nebraska,no data,41.5595723,-98.9805484,no data,no data
5,WAPT Jackson,Leggett Drive,Mississippi,39209,32.278739,-90.2942823,no data,no data
5,WAVE 3,Shelter Cove,California,95589,40.03656228,-124.0767522,no data,no data
5,WBNG-TV,City of Binghamton,New York,13905,42.098698,-75.9125187,no data,no data
5,WFMYNews2.com,Portland,Oregon,97207,45.5235,-122.676,no data,no data
5,WGEM,Willer Drive South,Illinois,62305,39.9508795,-91.3318139,no data,no data
5,WJHG,Panama City Beach,Florida,32408,30.1840684,-85.77665371,no data,no data
5,WLTZ,Columbus,Georgia,no data,32.4610708,-84.9880449,no data,no data
5,WND.com,San Francisco,California,94107,37.7803,-122.39,no data,no data
5,WNYT NewsChannel 13,Town of Colonie,New York,12204,42.6779373,-73.73626529,no data,no data
5,WOODTV.com,San Francisco,California,94107,37.721,-122.391,no data,no data
5,WPSD Local 6,Edgewood,Pennsylvania,15218,40.4337226,-79.88276254,no data,no data
5,"WSVN 7News | Miami News, Weather, Sports | Fort Lauderdale",North Bay Village,Florida,33141,25.8496817,-80.15478655,no data,no data
5,Yahoo! News,Sunnyvale,California,no data,37.4181243,-122.0253802,no data,no data
5,bangordailynews.com,San Francisco,California,94110,37.7506,-122.4121,no data,no data
5,cincinnati.com,Cincinnati,Ohio,45246,39.28176435,-84.47521383,no data,no data
5,courier-journal.com,Jacksonville,Illinois,62650,39.7341383,-90.2312291,no data,no data
5,euronews,no data,no data,no data,,,no data,no data
5,freemalaysiatoday.com,no data,no data,no data,,,no data,no data
5,golfdigest.com,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
5,masslive.com,Seattle,Washington,98108,47.6229,-122.337,no data,no data
5,mdjonline.com,Newark,New Jersey,7175,40.7357,-74.1724,no data,no data
5,news9.com KWTV,Oklahoma City,Oklahoma,73105,35.5483222,-97.49649349,no data,no data
5,newscentermaine.com,Portland,Oregon,97207,45.5235,-122.676,no data,no data
5,registerguard.com,Ashburn,Virginia,20147,39.018,-77.539,no data,no data
5,theringer.com,San Francisco,California,94107,37.721,-122.391,no data,no data
5,wivb.com,Town of Aurora,New York,14170,42.6592274,-78.6255809,no data,no data
5,wtop.com,Montgomery County,20902,United States,39.04206445,-77.0459393,no data,no data
4,1011 Now,Seattle,Washington,98109,47.6222,-122.337,no data,no data
4,11Alive.com WXIA,Atlanta,Georgia,30317,33.7567726,-84.3318691,no data,no data
4,13WMAZ,Portland,Oregon,97207,45.5235,-122.676,no data,no data
4,8News,Tampa,Florida,33609,27.9433,-82.526,no data,no data
4,ABC10.com KXTV,Sacramento,California,95818,38.5655238,-121.5082596,no data,no data
4,AL.com on MSN.com,no data,Kansas,no data,37.8882168,-95.3170208,no data,no data
4,AZCentral.com,Phoenix,Arizona,85005,33.4372522,-111.9969241,no data,no data
4,AberdeenNews.com,Ashburn,Virginia,20147,39.018,-77.539,no data,no data
4,Action News 5,Seattle,Washington,98108,47.6229,-122.337,no data,no data
4,Aiken Standard,no data,South Carolina,no data,33.5723191,-81.6182086,no data,no data
4,Akron Beacon Journal,Akron,Ohio,44311,41.07526355,-81.52038535,no data,no data
4,Al Jazeera America,no data,Kansas,no data,37.8882168,-95.3170208,no data,no data
4,Bang Showbiz on MSN.com,Bay Lake,Florida,32830,28.3585053,-81.5618854,no data,no data
4,Big Country Homepage,Putnam Township,Michigan,48169,42.4345337,-83.972907,no data,no data
4,Billings Gazette,Billings,Montana,59101,45.7853577,-108.5075277,no data,Local
4,Bloomberg,Seattle,Washington,98109,47.6222,-122.337,no data,no data
4,Boston Herald on MSN.com,Boston,Massachusetts,no data,42.3554334,-71.060511,no data,no data
4,CBS Los Angeles on MSN.com,Kent,Washington,98032,47.38815415,-122.2468448,no data,no data
4,Channel 3000,Keaton Beach,Florida,United States,29.81565,-83.6107453,no data,no data
4,Cherokee Tribune,no data,Texas,no data,31.8390826,-95.1791849,no data,no data
4,Cincinnati Enquirer on MSN.com,Cincinnati,Ohio,45202,39.1014537,-84.5124602,no data,no data
4,Citizen's Voice,San Marcos,Texas,78666,29.8322905,-97.97816725,no data,no data
4,Cleveland 19 News,Cleveland,Ohio,no data,41.4996574,-81.6936772,no data,no data
4,Cleveland Daily Banner,Cleveland,Ohio,no data,41.4996574,-81.6936772,no data,no data
4,Courier Post,Cherry Hill Township,New Jersey,8002,39.9394551,-75.05044394,no data,no data
4,Daily Breeze,Frost Township,Michigan,48625,44.090264,-84.767762,no data,no data
4,Deadline.com on MSN.com,Campbell,Texas,75422,33.1549215,-95.9537506,no data,no data
4,E! Online,Montville Township,Ohio,44256,41.1343155,-81.8164072,no data,no data
4,Evening Standard on MSN.com,Evening Shade,Arkansas,no data,36.0718034,-91.619392,no data,no data
4,Fairfield Citizen,Fairfield,Connecticut,6824,41.1602997,-73.23638165,no data,no data
4,Farmington Daily Times,Farmington,New Mexico,87401,36.73049855,-108.2068925,no data,no data
4,Gawker,Cawker City,Kansas,67430,39.5097963,-98.4311563,no data,no data
4,Gephardt Daily,Gephardt Beach Circle,Minnesota,55464,46.7648287,-95.0605414,no data,no data
4,Great Falls Tribune,Great Falls,Montana,59403,47.5029914,-111.3087307,5249,no data
4,Green Bay Press-Gazette,Green Bay,Wisconsin,54301,44.51348235,-88.01192674,12567,no data
4,Hartford Courant on MSN.com,no data,Capitol Planning Region,Connecticut,41.764582,-72.6908547,no data,no data
4,Hays Post,Hays,Kansas,67601,38.8708524,-99.33286461,no data,no data
4,HotNewHipHop,Austin,Texas,78701,30.2682,-97.7462,no data,no data
4,INSIDENOVA.COM,Richardson,Texas,75081,32.9473,-96.7028,no data,no data
4,IllinoisHomePage.net,no data,no data,no data,,,no data,no data
4,Inside Higher Ed,no data,Kansas,no data,37.8684743,-99.3245584,no data,no data
4,KBZK Bozeman News,Bozeman,Montana,no data,45.6794293,-111.044047,no data,no data
4,KCEN TV,Bruceville-Eddy,Texas,76524,31.2846773,-97.2588923,no data,no data
4,KCTV Kansas City,Kansas City,Missouri,no data,39.097832,-94.5859489,no data,no data
4,KDFW,Dallas,Texas,no data,32.7762719,-96.7968559,no data,no data
4,KEYE TV,Ridgecrest Drive,Texas,78746,30.3198657,-97.8024434,no data,no data
4,KEYT,San Francisco,California,94108,37.7922,-122.406,no data,no data
4,KFGO,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
4,KFOX El Paso,Palos Verdes Estates,California,90277,33.8044218,-118.36812,no data,no data
4,KITV Honolulu,Honolulu,Hawaii,96843,21.3024128,-157.8522286,no data,no data
4,KNOE,Seattle,Washington,98108,47.6229,-122.337,no data,no data
4,KOB,Albuquerque,New Mexico,no data,35.0841034,-106.650985,no data,no data
4,KPBS,San Diego,California,no data,32.7174202,-117.1627728,no data,no data
4,KQED,no data,San Francisco,California,37.7790262,-122.419906,no data,no data
4,KRMG,Windmere Drive,Oklahoma,no data,36.2110017,-96.1013174,no data,no data
4,KRNV My News 4,Cleveland,Mississippi,38732,33.76403925,-90.75630512,no data,no data
