city,state,urban,region,time,cost,cost-push,demand,expect,fiscal,govt,international,monetary,other-cause,other-effect,purchase,rates,redistribution,savings,social,supply,trade,uncertain,wage
"tempe, arizona",arizona,0,west,273,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"tempe, arizona",arizona,0,west,274,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0
"tempe, arizona",arizona,0,west,275,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,5,0,0,0
"tempe, arizona",arizona,0,west,276,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,5,0,0,0
"tempe, arizona",arizona,0,west,277,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"tempe, arizona",arizona,0,west,278,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"tempe, arizona",arizona,0,west,279,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"tempe, arizona",arizona,0,west,280,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0
"tempe, arizona",arizona,0,west,281,1,0,1,0,3,0,0,0,1,0,0,6,0,2,0,1,0,0,0
"tempe, arizona",arizona,0,west,282,1,0,1,0,2,0,0,0,0,0,0,20,0,3,0,0,2,0,2
"tempe, arizona",arizona,0,west,283,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"tempe, arizona",arizona,0,west,284,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0
"tempe, arizona",arizona,0,west,285,1,0,1,0,0,0,0,2,0,0,0,3,0,2,0,2,0,2,2
"tempe, arizona",arizona,0,west,286,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0
"tempe, arizona",arizona,0,west,287,0,0,3,0,0,1,1,1,0,0,0,1,0,0,0,2,0,1,0
"tempe, arizona",arizona,0,west,288,3,0,2,0,0,0,0,5,0,0,0,3,0,0,0,8,0,0,1
"tempe, arizona",arizona,0,west,289,0,0,2,0,0,1,0,4,0,0,0,6,0,0,0,6,0,0,0
"tempe, arizona",arizona,0,west,290,1,0,0,0,0,2,0,2,0,0,0,4,0,2,0,2,0,0,0
"tempe, arizona",arizona,0,west,291,2,0,1,0,0,3,0,1,0,0,2,3,1,0,0,2,0,0,0
"tempe, arizona",arizona,0,west,292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
"tempe, arizona",arizona,0,west,293,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0
"tempe, arizona",arizona,0,west,294,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"tempe, arizona",arizona,0,west,295,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"tempe, arizona",arizona,0,west,296,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0
"tempe, arizona",arizona,0,west,297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
"tempe, arizona",arizona,0,west,298,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,2,1
"tempe, arizona",arizona,0,west,299,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0
"tempe, arizona",arizona,0,west,300,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,4,0,0,0
"tempe, arizona",arizona,0,west,301,0,0,0,0,0,0,2,4,0,0,0,6,0,0,0,0,0,0,0
"tempe, arizona",arizona,0,west,302,0,0,0,0,0,0,0,2,0,0,0,4,0,4,0,0,0,0,2
"tempe, arizona",arizona,0,west,303,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
"tempe, arizona",arizona,0,west,304,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,0,0
"tempe, arizona",arizona,0,west,305,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"tempe, arizona",arizona,0,west,306,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,2,0
"tempe, arizona",arizona,0,west,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"tempe, arizona",arizona,0,west,308,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0
"tempe, arizona",arizona,0,west,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tempe, arizona",arizona,0,west,310,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
"tempe, arizona",arizona,0,west,311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"tempe, arizona",arizona,0,west,315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tempe, arizona",arizona,0,west,317,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,1
"tempe, arizona",arizona,0,west,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"tempe, arizona",arizona,0,west,320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"tempe, arizona",arizona,0,west,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"tempe, arizona",arizona,0,west,322,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tempe, arizona",arizona,0,west,323,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"tempe, arizona",arizona,0,west,325,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0
"tempe, arizona",arizona,0,west,326,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0
"tempe, arizona",arizona,0,west,327,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0
"thousand oaks, california",california,0,west,288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"toledo, ohio",ohio,0,midwest,258,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"toledo, ohio",ohio,0,midwest,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"toledo, ohio",ohio,0,midwest,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"toledo, ohio",ohio,0,midwest,296,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"toledo, ohio",ohio,0,midwest,303,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"toledo, ohio",ohio,0,midwest,323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"toledo, ohio",ohio,0,midwest,327,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"toledo, ohio",ohio,0,midwest,331,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0
"toledo, ohio",ohio,0,midwest,332,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0
"toledo, ohio",ohio,0,midwest,333,5,0,0,0,2,4,0,2,0,0,1,2,1,2,0,0,0,0,0
"toledo, ohio",ohio,0,midwest,334,2,0,0,0,0,1,0,2,0,0,0,5,0,1,0,0,0,3,0
"toledo, ohio",ohio,0,midwest,335,1,2,1,0,3,1,1,2,1,0,0,1,1,1,0,0,0,0,2
"toledo, ohio",ohio,0,midwest,336,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3
"toledo, ohio",ohio,0,midwest,337,2,0,0,0,1,3,0,1,0,0,1,4,0,0,0,3,0,0,0
"toledo, ohio",ohio,0,midwest,338,3,0,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0
"toledo, ohio",ohio,0,midwest,339,3,0,0,0,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0
"toledo, ohio",ohio,0,midwest,340,7,4,0,0,0,0,0,0,0,0,1,0,2,4,2,2,2,0,2
"toledo, ohio",ohio,0,midwest,341,2,2,1,0,0,1,1,0,0,0,0,2,2,3,0,2,3,1,0
"toledo, ohio",ohio,0,midwest,342,2,1,0,0,1,0,0,1,0,0,0,1,0,2,0,1,0,0,0
"toledo, ohio",ohio,0,midwest,343,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,1,0
"toledo, ohio",ohio,0,midwest,344,0,3,0,0,1,4,0,1,0,0,2,0,0,0,0,0,0,0,0
"toledo, ohio",ohio,0,midwest,345,2,1,0,1,3,0,0,0,0,0,0,0,1,0,0,1,2,0,0
"toledo, ohio",ohio,0,midwest,346,0,0,0,0,2,1,0,2,0,0,1,0,2,1,0,0,0,0,0
"toledo, ohio",ohio,0,midwest,347,2,0,2,0,1,1,0,2,0,0,0,1,1,2,0,0,0,0,0
"toledo, ohio",ohio,0,midwest,348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"toms river, new jersey",new jersey,0,northeast,321,0,2,0,0,0,0,0,0,1,0,0,2,0,2,2,0,0,2,0
"toms river, new jersey",new jersey,0,northeast,323,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"toms river, new jersey",new jersey,0,northeast,324,2,0,0,0,2,5,0,0,0,0,1,0,2,0,0,0,0,0,0
"toms river, new jersey",new jersey,0,northeast,325,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"toms river, new jersey",new jersey,0,northeast,326,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"toms river, new jersey",new jersey,0,northeast,327,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"toms river, new jersey",new jersey,0,northeast,328,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0
"toms river, new jersey",new jersey,0,northeast,329,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
"toms river, new jersey",new jersey,0,northeast,330,0,0,0,0,0,0,0,0,0,0,0,2,0,8,1,0,0,0,0
"toms river, new jersey",new jersey,0,northeast,331,3,0,0,0,0,0,0,0,0,0,2,0,1,4,0,1,0,0,0
"toms river, new jersey",new jersey,0,northeast,333,7,2,0,0,3,3,0,0,0,0,1,0,5,0,1,0,0,0,0
"toms river, new jersey",new jersey,0,northeast,334,6,0,1,0,0,4,1,7,0,0,0,5,1,2,0,1,0,1,0
"toms river, new jersey",new jersey,0,northeast,335,1,0,1,0,0,4,0,0,0,0,2,1,0,12,0,3,0,0,0
"toms river, new jersey",new jersey,0,northeast,336,5,0,0,0,0,0,0,3,0,0,1,2,0,2,0,0,0,0,0
"toms river, new jersey",new jersey,0,northeast,337,2,2,0,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0
"toms river, new jersey",new jersey,0,northeast,338,3,0,0,1,2,0,1,4,0,0,1,2,1,0,1,1,0,0,0
"toms river, new jersey",new jersey,0,northeast,339,2,1,2,0,2,0,1,4,1,0,0,5,0,1,0,4,0,3,0
"toms river, new jersey",new jersey,0,northeast,340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"topeka, kansas",kansas,0,midwest,287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"topeka, kansas",kansas,0,midwest,308,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,1
"topeka, kansas",kansas,0,midwest,309,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"topeka, kansas",kansas,0,midwest,310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"topeka, kansas",kansas,0,midwest,314,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"topeka, kansas",kansas,0,midwest,317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"topeka, kansas",kansas,0,midwest,318,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"topeka, kansas",kansas,0,midwest,323,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"topeka, kansas",kansas,0,midwest,324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"topeka, kansas",kansas,0,midwest,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"topeka, kansas",kansas,0,midwest,328,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"topeka, kansas",kansas,0,midwest,330,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"topeka, kansas",kansas,0,midwest,331,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"topeka, kansas",kansas,0,midwest,333,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0
"topeka, kansas",kansas,0,midwest,334,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"topeka, kansas",kansas,0,midwest,335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
"topeka, kansas",kansas,0,midwest,336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"topeka, kansas",kansas,0,midwest,338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"topeka, kansas",kansas,0,midwest,340,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
"topeka, kansas",kansas,0,midwest,342,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"topeka, kansas",kansas,0,midwest,346,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"topeka, kansas",kansas,0,midwest,347,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"torrance, california",california,0,west,308,4,1,16,0,4,2,0,14,0,0,1,34,1,5,2,16,0,2,4
"torrance, california",california,0,west,309,4,4,18,0,0,1,1,32,2,0,0,30,0,7,0,18,0,5,8
"torrance, california",california,0,west,310,1,2,4,0,0,0,6,15,0,0,0,10,0,6,3,16,0,0,5
"torrance, california",california,0,west,311,4,1,8,6,4,0,3,19,0,0,3,19,0,5,0,24,0,2,10
"torrance, california",california,0,west,312,2,2,4,0,2,0,0,9,1,0,0,11,0,6,2,5,2,10,1
"torrance, california",california,0,west,313,1,2,2,1,0,1,0,2,0,0,1,11,0,6,0,3,1,0,1
"torrance, california",california,0,west,314,0,2,2,0,0,1,1,7,0,0,1,12,0,7,0,6,0,0,1
"torrance, california",california,0,west,315,7,0,6,0,0,2,0,0,0,0,0,7,4,9,0,9,0,0,0
"torrance, california",california,0,west,318,2,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0
"torrance, california",california,0,west,319,1,1,2,0,1,2,1,2,0,0,2,4,1,9,1,6,0,0,1
"torrance, california",california,0,west,320,7,2,2,0,1,9,0,1,0,0,1,5,1,18,0,4,0,2,0
"torrance, california",california,0,west,321,5,0,5,0,0,4,1,5,0,0,3,5,2,19,1,3,0,0,1
"torrance, california",california,0,west,322,4,2,2,0,2,2,0,1,0,0,2,2,0,25,0,2,0,0,0
"torrance, california",california,0,west,323,4,2,0,0,3,1,0,1,0,0,6,3,2,16,1,0,0,0,0
"torrance, california",california,0,west,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"torrance, california",california,0,west,325,13,3,2,0,2,1,3,4,0,0,1,22,3,20,0,11,3,1,5
"torrance, california",california,0,west,326,7,1,1,0,6,3,2,11,2,0,1,15,2,6,2,3,0,4,0
"torrance, california",california,0,west,327,0,2,2,0,2,0,2,3,0,0,3,8,1,13,0,6,1,0,0
"torrance, california",california,0,west,328,4,3,0,0,2,7,2,2,0,0,1,29,0,8,0,7,0,5,1
"torrance, california",california,0,west,329,3,2,3,2,2,3,4,4,0,0,7,22,1,8,1,9,1,10,1
"torrance, california",california,0,west,330,6,4,1,0,0,4,1,8,0,0,3,11,2,4,2,12,1,4,2
"torrance, california",california,0,west,331,2,4,1,1,2,2,0,21,1,0,0,18,2,21,2,26,0,2,8
"torrance, california",california,0,west,332,3,4,0,0,2,4,2,6,0,0,4,21,0,10,0,8,0,2,7
"torrance, california",california,0,west,333,8,4,1,2,1,7,7,7,0,0,5,34,3,22,0,12,2,3,3
"torrance, california",california,0,west,334,4,5,8,1,1,0,0,16,0,0,9,23,1,30,2,16,0,7,2
"torrance, california",california,0,west,335,7,3,4,1,1,0,0,6,0,0,7,21,1,5,0,12,1,1,4
"torrance, california",california,0,west,336,3,0,1,0,2,1,0,2,0,0,2,14,0,0,1,5,2,2,1
"torrance, california",california,0,west,337,4,2,0,0,0,0,0,0,0,0,5,6,0,3,0,0,0,2,2
"torrance, california",california,0,west,338,4,0,0,0,0,1,0,1,0,0,1,7,4,7,0,0,0,1,0
"torrance, california",california,0,west,339,0,2,1,0,4,1,0,1,0,0,1,0,0,3,0,3,0,0,0
"torrance, california",california,0,west,340,1,1,0,0,2,4,0,0,0,0,1,0,0,0,0,0,1,2,0
"torrance, california",california,0,west,341,1,1,0,2,0,1,0,0,0,0,3,5,0,4,0,2,2,1,0
"torrance, california",california,0,west,342,8,5,0,0,1,5,0,1,1,0,2,2,0,1,0,1,0,0,0
"torrance, california",california,0,west,343,2,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0
"torrance, california",california,0,west,344,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0
"torrance, california",california,0,west,345,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"torrance, california",california,0,west,346,4,2,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0
"torrance, california",california,0,west,347,1,0,1,0,3,2,0,2,0,0,1,2,0,3,0,0,1,0,0
"towanda, pennsylvania",pennsylvania,0,northeast,333,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0
"towanda, pennsylvania",pennsylvania,0,northeast,334,0,0,0,0,0,4,0,0,0,0,2,4,3,0,0,4,0,1,11
"towanda, pennsylvania",pennsylvania,0,northeast,335,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"towanda, pennsylvania",pennsylvania,0,northeast,336,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"towanda, pennsylvania",pennsylvania,0,northeast,337,2,3,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0
"towanda, pennsylvania",pennsylvania,0,northeast,338,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"towanda, pennsylvania",pennsylvania,0,northeast,339,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"towanda, pennsylvania",pennsylvania,0,northeast,340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"towanda, pennsylvania",pennsylvania,0,northeast,341,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"towanda, pennsylvania",pennsylvania,0,northeast,342,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"towanda, pennsylvania",pennsylvania,0,northeast,343,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"towanda, pennsylvania",pennsylvania,0,northeast,345,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"towanda, pennsylvania",pennsylvania,0,northeast,346,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"towanda, pennsylvania",pennsylvania,0,northeast,347,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"trenton, new jersey",new jersey,0,northeast,256,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"trenton, new jersey",new jersey,0,northeast,257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"trenton, new jersey",new jersey,0,northeast,265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"trenton, new jersey",new jersey,0,northeast,276,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"trenton, new jersey",new jersey,0,northeast,281,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0
"trenton, new jersey",new jersey,0,northeast,292,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"trenton, new jersey",new jersey,0,northeast,294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"trenton, new jersey",new jersey,0,northeast,295,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"trenton, new jersey",new jersey,0,northeast,296,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"trenton, new jersey",new jersey,0,northeast,298,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"trenton, new jersey",new jersey,0,northeast,301,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"trenton, new jersey",new jersey,0,northeast,303,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"trenton, new jersey",new jersey,0,northeast,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"trenton, new jersey",new jersey,0,northeast,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"trenton, new jersey",new jersey,0,northeast,330,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"trenton, new jersey",new jersey,0,northeast,331,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0
"trenton, new jersey",new jersey,0,northeast,335,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"trenton, new jersey",new jersey,0,northeast,337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"trenton, new jersey",new jersey,0,northeast,341,1,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,1
"trenton, new jersey",new jersey,0,northeast,346,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,271,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"tucson, arizona",arizona,0,west,273,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,274,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,277,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,278,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"tucson, arizona",arizona,0,west,279,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"tucson, arizona",arizona,0,west,280,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"tucson, arizona",arizona,0,west,281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,284,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,285,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,286,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,287,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0
"tucson, arizona",arizona,0,west,288,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0
"tucson, arizona",arizona,0,west,289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"tucson, arizona",arizona,0,west,290,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,291,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,292,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,293,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"tucson, arizona",arizona,0,west,294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,296,1,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,3,0
"tucson, arizona",arizona,0,west,297,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,2,0,0,0
"tucson, arizona",arizona,0,west,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"tucson, arizona",arizona,0,west,299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tucson, arizona",arizona,0,west,300,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"tucson, arizona",arizona,0,west,301,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"tucson, arizona",arizona,0,west,302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"tucson, arizona",arizona,0,west,303,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"tucson, arizona",arizona,0,west,304,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"tucson, arizona",arizona,0,west,305,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"tucson, arizona",arizona,0,west,306,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0
"tucson, arizona",arizona,0,west,307,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"tucson, arizona",arizona,0,west,308,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"tucson, arizona",arizona,0,west,312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,315,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"tucson, arizona",arizona,0,west,320,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"tucson, arizona",arizona,0,west,321,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,322,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
"tucson, arizona",arizona,0,west,323,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"tucson, arizona",arizona,0,west,324,1,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,325,1,1,0,0,1,1,0,0,0,0,2,1,1,1,2,3,0,1,1
"tucson, arizona",arizona,0,west,326,4,0,0,0,1,0,0,2,0,0,0,2,0,1,0,1,0,0,1
"tucson, arizona",arizona,0,west,327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"tucson, arizona",arizona,0,west,328,0,3,0,0,0,3,1,1,0,0,1,0,0,0,0,3,0,0,0
"tucson, arizona",arizona,0,west,329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tucson, arizona",arizona,0,west,331,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"tucson, arizona",arizona,0,west,332,2,1,0,0,0,5,0,0,0,0,0,0,2,2,0,0,1,0,0
"tucson, arizona",arizona,0,west,333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
