"annotation_id"	"assigned"	"cause"	"city"	"cost-push-time"	"cost-time"	"created_at"	"demand-time"	"effect"	"expect-time"	"file_id"	"fiscal-time"	"govt-time"	"id"	"inflation-direction"	"international-time"	"lead_time"	"loc"	"monetary-time"	"month"	"narrative-type"	"other-cause-time"	"other-effect-time"	"purchase-time"	"rates-time"	"redistribution-time"	"region"	"savings-time"	"scope"	"social-time"	"state"	"supply-time"	"temporality"	"text"	"title"	"trade-time"	"uncertain-time"	"updated_at"	"wage-time"	"year"	"year_month"
2982	"mh"	""	"washington"	"present"	""	"2024-07-15T19:43:39.942962Z"	""	"{""choices"":[""cost-push"",""govt"",""present""]}"	""	148042177	""	"present"	61639	"inflation-same"	""	55.111	"washington, dc"	""	1	"effect"	""	""	""	""	""	"northeast"	""	"national"	""	"district of columbia"	""	"present"	"Indeed, Mr. Nixoh's steel jawboning, surprising even White House staffers in its intensity and speed, is no safeguard against inflation even if big steel finds it credible and acts accord. ingly."	"Washington Post, Times Herald  (1959-1973) The"	""	""	"2024-07-15T19:43:54.208019Z"	""	1971	"1971-01"
2983	"mh"	""	"st louis"	""	""	"2024-07-15T19:44:08.364230Z"	""	""	""	1903235025	""	""	61640	""	""	10.528	"st louis"	""	2	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"missouri"	""	""	"What a delicious way to help your family have f inland inland fight inflation, too!"	"St. Louis Post-Dispatch (1923-)"	""	""	"2024-07-15T19:44:08.364250Z"	""	1975	"1975-02"
2984	"mh"	""	"detroit"	""	""	"2024-07-15T19:44:28.979939Z"	""	""	""	1821748208	""	""	61641	""	""	17.884	"detroit"	""	2	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"michigan"	""	""	"Although there is reason for concern about loading up the tax laws with any more INFLATION QtuoH&ecVxcos AN INDEPENDENT NEWSPAPER JOHN S. KNIGHT Editor Emerltui RALPH S. ROTH President LEE HILLS Pubituher LEE E. DIRKS General Manager JOE H. STROUD Editor DAVID LAWRENCE JR."	"Detroit Free Press (1923-)"	""	""	"2024-07-15T19:44:28.979959Z"	""	1979	"1979-02"
2985	"mh"	""	"new york"	"present"	""	"2024-07-15T19:46:34.438290Z"	""	"{""choices"":[""cost-push"",""present"",""govt""]}"	""	120211681	""	"present"	61642	"inflation-same"	""	123.074	"new york, ny"	""	2	"effect"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	"present"	"The cost increases                some  hat since the third quarter of 1974 when the inflation rate for highway building reached 3S p:r cent, a Federal  said, but asphalt  sold for S14 a ton is  ."	"New York Times  (1923-)"	""	""	"2024-07-15T19:46:34.438323Z"	""	1975	"1975-02"
2986	"mh"	""	"new york"	""	""	"2024-07-15T19:46:46.192213Z"	""	""	""	134325600	""	""	61643	""	""	6.34	"new york, ny"	""	2	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"The previous efforts all were abandoned, often on the brink of success. and inflation accelerated ice again."	"Wall Street Journal  (1923-)"	""	""	"2024-07-15T19:46:46.192234Z"	""	1979	"1979-02"
2987	"mh"	""	"boston"	""	""	"2024-07-15T19:46:51.680776Z"	""	""	""	747062013	""	""	61644	""	""	3.343	"boston, mass"	""	11	"none"	""	""	""	""	""	"northeast"	""	"local"	""	"massachusetts"	""	""	"Italy heritage of change By Sari Gilbert Special to The Globe ROME The two middle-aged Americans both former servicemen from west of the Mississippi stood in lome s Plazza di Spagna and at the well-dressed affluent crowds the wellstocked shop windows and the glut of new and shiny cars The scene that spread before them -of traffic jams thriving restaurants crowds of tourists and joking Italian youngsters strolling arm in arm seemed out of place with recent press reports about Italy's terrorism university radicalism and inadequate social services But the most obvious disparity was with the Italy they had known in the closing days of the war and in the period immediately after low it s all changed said oneof the Yesagreed the other It sure was different then The last time the two had been in Rome was in early 1946, shortly after World War II had ended In thoe days most people were shabbily dressed Food was scarce the streets empty of traffic and nice girls wore high-necked blouses and skirts and were reluctant to go out on date without chaperone In those days the steps leading up to Trinita Doi Monti were bare of today s crowds of hippy-looking youngsters mostly long-haired and bearded boys or braless girls in scanty tops and tight-fitting jeans The scores of West European American and Japanese tourists had not yet arrived And Aldo Gucci's famous leather store in Via Condotti had not yet become the international mecca it is today Furthermore in those days the Vatican's presence was so strongly felt that most passing Italians knew that the squat massive building at the end of the piazza was the headquarters of Roman Catholic missionaries and the propagation of the Rooan Catholic faich Today for most it is just another palazzo Back then Italy had just emerged from 20 years of Fascism and from disastrous war begun by Bonito Mussolini that had left the country with the humiliating status of defeated nation For the last 35 years the country has been ruled by democratically elected parliamentary government From the start Italy's postwar leaders made point of seeing that their country was closely tied to the West and thoroughly integrated into the new political and economic institutional network that frustrated Europeans quickly began to build Back then with the Cold War just around the corner Communist-noncommunist hostilities seemed likely to bring the country to the point of civil war Today with the Communists' share of the national vote at close to 35 percent and their support essential for the survival of minority Christian Democratic government those fears have been largely overcome The newly elected president of the republic is former partisan and promi nent Socialist The president of the lower house of parliament the Chamber of Deputies is man who 30 years ago many Italians would have been inclined to call dirty red Back then however the major question on people s minds was now to avoid starvation and stay alive Other prime concerns were to rebuild the country s largely destroyed roads and railroads increase industrial production which had dropped 75 percent between 1938 and 1945, stop rampant inflation and find for the hordes of unemployed Today despite innumerable problems high inflation and unemployment among the young the country is enjoying European levels of prosperity Italy is now one of the world s 10 most developed nations with an annual per capita income of close to 4000 over 5000 miles of autostrade or expressways and with more than million new cars on the road each year Illiteracy has been almost totally eliminated The number of university graduates per year has tripled since 1963 ani 77 percent of high school graduates now go on to college The country has won universal recognition for its proficiency in design fash- ion and manufacturing of clothes shoes leather products office machines motor vehicles and food preserves It also ranks high on most foreign tourists lists 'today we are once again real country nation one can be proud of says Pietro Borga 68-year-old former shoemaker who remembers when coffee drinkers had to settle for brew made from barley when lower-income family could only dream of regularly eating beef and when summer vacations were only fantasies If the past is considered guess you could say we ve never or rarely ever had it so good said an Italian doctor who is annoyed by the tendency of the foreign press to write only of what doesn't work in Italy and to forget just how much progress has been made Purse-snatchings kidnapings political violence slow mails inflation and overcrowded schools and hospitals make good copy he says but they don't tell the story as whole And although Italians themselves tend to be persuasive pessimists whose favorite words are crisis and collapse the fact is that Italy has changed incredibly from the gloomy days of the late forties and the changes have brought with them both good and bad For example the massive immigration northward from the improverished south gave many Italians the possibility to -v both their earning power and their education It also placed an enormous strain on public facilities and social services that to this day has yet to be resolved causing semipermanent pockets of poetry and creating unfulfilled aspirations that inevitably led to an increase in crime The massive unionization that during the late fifties and early has guaranteed most workers and employees by Italian standards ad health and education But it also the cheap labor that together with American aid enabled the country to make speedy economic recovery and encouraged headstrong union leaders to resort to frequent and disruptive strikes that have made life difficult for visitors and many average Italians Government largesse and political patronage have provided jobs for many poorly skilled or unmotivated persons But the result has been and unwieldly central bureaucracy that often appears totally unequipped to deal with the day-to-day needs of modern industrialized country Left-wing pressures for greater social benefits have provided most Italians with free hospital drugs and medical care as well as with the chance to go to college as long as they have high school degree But there has been little planning to accompany these worthwhile aims with the result that hospital are overcrowded the public budget is deeply into the red and the country s teeming universities often appear to specialize in the creation of violence-prone intellectuals with little employment future Finally the 1948 constitution reintroduced the principles of democracy afters brutal dictatorship of more than 20 years But superimposed on country which for historical reason has had little sense of the state the system has ben transformed into one in which the patronage-heavy influence of Italy's political parties extends into almost every sector of life This means that party politics has been more concerned with ideological disputes and with power-sharing deals than with legislative work that world take prompt efficient action on nitty-gritty problems In fact sweeping reform bills regarding the police the bureaucracy pensions taxes universities and health that have been the parliament for years are still pending and there is little indication that passage or application tire now near Nevertheless other law that have been passed over the last 10 or 15 years have transformed Italy from family-oriented and church-controlled society to one much more in tune with developments in other parts of the West revised family law divorce and abortion have brought Italy to the Point of social says feminist lawver who believes that the recent laws have gone far in opening the door for the liberation ot Italy's largely culture- WVtOtei But insists conservative priest these innovations along with the open university policy that has flooded our colleges with political activists have alto had negative effects As in the unsuccessful church-sponsored antidivorce campaign of 1974. he attributed increased drug use continuing prostitution extensive political violence spreading pornography and growing dissemination of birth control information on laws leading to the dissolution of the family Certainly Italy today is like most 'other countries in the West not an entirely tranquil place Growing crime and sluggish courts have lead to overcrowded prisons Drug use is spreading among youths whose future is jeopardized by an economic recession and political with inaction and the mellowing of the once- Communist Party has frequently inspired thousands of youths to take to the streets preferring to the ballot or in the most extreme cases to team up with several clandestine terrorist groups Iecent years have not been easy for Italy and 1978 with the savage murder of former Prime Minister Aldo Moro made many Italians feel that the bottom had been reached But there is another side to Italy one which rarely gets into the headlines and which hasn't changed much since 1946 when reborn country drew itself out of the of the war This is the Italy made up of hundreds of thousand of people who work hard to earn living struggle to bring tip their children and hasten to lend hand to troubled neighbor or passerby This Italy was very much in evidence one recent Sunday when 200,000 people by no means all of them Catholic quietly turned up in Turin to attend public display of the holy shroud It is the Italy that still lays flowers daily on the spot where Moro's bullet-riddled body was found an Italy which in the words of veteran police man has great thirst for justice and very little taste for blood"	"Boston Globe (1960-)"	""	""	"2024-07-15T19:46:51.680797Z"	""	1978	"1978-11"
2988	"mh"	""	"baltimore"	""	""	"2024-07-15T19:47:25.032805Z"	""	""	""	532018769	""	""	61645	""	""	31.235	"baltimore, md"	""	10	"none"	""	""	""	""	""	"northeast"	""	"local"	""	"maryland"	""	""	"Does your Lnsurance cover your home s remodeling cost Many owners overlook an important step when they remodel or add to their home They aon t increase their house insurance to cover its new value Any house increases in property value approximately one per cent year during inflationary times IT IS GOOD idea then to have any home re-appraised every years to make certain the house has adequate insurance protection Since property increases in worth merely inflation re-modele house takes on substantially greater value THE INCREASED value of course depends on the type of remodeling done room addition modernized kitchen or converted attic are improvements that add worth to the property and give it greater resale value RE SIDING is another home modernization program that makes home more valuable and Insulating Siding is typical of the building materials used for this purpose It enhances the appearance of the house adds structural strength and deadens outside noises Because it is factory pre-finished and has high insulation value it decreases maintenance and fuel costs OR NOT you have remodeled it is wise to have the home appraised for its current market value It is then smart idea to increase your insurance to cover your added investment Remember it would probably cost you more to replace your home than the combined cost of its original purchase and the improvements you have made"	"Afro-American (1893-)"	""	""	"2024-07-15T19:47:25.032828Z"	""	1961	"1961-10"
2989	"mh"	""	"louisville"	""	""	"2024-07-15T19:47:54.582829Z"	""	""	""	1868059842	""	""	61646	""	""	23.933	"louisville"	""	12	"none"	""	""	""	""	""	"southeast"	""	"local"	""	"kentucky"	""	""	"GI.OHV Sweeter Than Sugar Prices Southsidte Drive ot Southland Boulevaid for details 367-0164 'We're nere lo WAVE a flog againif inflation "" Every Kentuckiana family is eligible The only requirement requirement is approval of normal credit check Close tp Naval Ordnance, Harvester and Ford IMMEDIATE OCCUPANCY BARBS fo WW BcTa7eXoT-Teg-enbush Ln. large l bedronm aoartment, carpet, draoes, all aopliences, onlv $144 oer month. 2 bedrooms Yn baih also available, only $159 par month Jim Proud."	"Courier-Journal (1923-) The"	""	""	"2024-07-15T19:47:54.582851Z"	""	1974	"1974-12"
2990	"mh"	""	"detroit"	""	""	"2024-07-15T19:48:19.052775Z"	""	"rates"	""	1821880007	""	""	61647	"inflation-same"	""	21.933	"detroit"	""	12	"effect"	""	""	""	"present"	""	"midwest"	""	"local"	""	"michigan"	""	"present"	"Baker's scenario calls for only a moderate decline In inflation (and therefore a continuing continuing high level of long-term Interest rates)."	"Detroit Free Press (1923-)"	""	""	"2024-07-15T19:48:19.052797Z"	""	1979	"1979-12"
2991	"mh"	""	"chicago"	""	""	"2024-07-15T19:48:27.262645Z"	""	""	""	171238423	""	""	61648	""	""	6.008	"chicago, ill"	""	12	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"illinois"	""	""	"Of course, she is an extremely resourceful person, with several ways of  inflation."	"Chicago Tribune (1963-1996)"	""	""	"2024-07-15T19:48:27.262667Z"	""	1974	"1974-12"
2992	"mh"	""	"new york"	""	""	"2024-07-15T19:48:32.647151Z"	""	""	""	424016864	""	""	61649	""	""	3.112	"new york, ny"	""	11	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"And inflation, in turn, contributes to that dissolution."	"New York Times"	""	""	"2024-07-15T19:48:32.647174Z"	""	1980	"1980-11"
2993	"mh"	"monetary"	"chicago"	""	""	"2024-07-15T19:49:15.060652Z"	""	""	""	171827604	""	""	61650	"inflation-na"	""	40.001	"chicago, ill"	"future"	1	"cause"	""	""	""	""	""	"midwest"	""	"local"	""	"illinois"	""	"future"	"Deficits are merely an invitation to inflation, but unless the government prints extra money to pay its debts, the deficit won t cause an inflation."	"Chicago Tribune (1963-1996)"	""	""	"2024-07-15T19:49:15.060675Z"	""	1979	"1979-01"
2994	"mh"	""	"louisville"	""	""	"2024-07-15T19:49:23.711777Z"	""	""	""	1868571376	""	""	61651	""	""	6.518	"louisville"	""	12	"none"	""	""	""	""	""	"southeast"	""	"local"	""	"kentucky"	""	""	"""Accountants don't have responsibility responsibility for stemming inflation, but we do have the job of reporting it,"" says Connor, Connor, who speaks passionately about the subject."	"Courier-Journal (1923-) The"	""	""	"2024-07-15T19:49:23.711800Z"	""	1978	"1978-12"
2995	"mh"	""	"chicago"	""	""	"2024-07-15T19:50:02.195677Z"	""	""	""	172047922	""	""	61652	""	""	35.96	"chicago, ill"	""	10	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"illinois"	""	""	"a ""With inflation and recession at the same time, I don't know whether to raise or lower the price."""	"Chicago Tribune (1963-1996)"	""	""	"2024-07-15T19:50:02.195699Z"	""	1979	"1979-10"
2996	"mh"	"supply"	"cincinnati"	""	""	"2024-07-15T19:50:20.009853Z"	""	""	""	1889018364	""	""	61653	"inflation-same"	""	15.286	"cincinnati"	""	1	"cause"	""	""	""	""	""	"midwest"	""	"local"	""	"ohio"	"present"	"present"	"Inflation threatened the West big powers were suddenly at the mercy of the energy-rich."	"Cincinnati Enquirer (1923-)"	""	""	"2024-07-15T19:50:20.009874Z"	""	1980	"1980-01"
2997	"mh"	"fiscal"	"minneapolis"	""	""	"2024-07-15T19:51:10.571212Z"	""	""	""	1878717706	"present"	""	61654	"inflation-na"	""	42.108	"minneapolis"	""	11	"cause"	""	""	""	""	""	"midwest"	""	"local"	""	"minnesota"	""	"future"	"' The Labor Department announced stringent new standards Monday aimed at protecting 835,000 workers exposed to lead, a highly toxic and sometimes fatal substance. -i, The standard, which sharply reduces worker exposure to lead, Is likely to bring complaints from .President Carter's Inflation fighters."	"Minneapolis Tribune (1964-1982)"	""	""	"2024-07-15T19:51:10.571233Z"	""	1978	"1978-11"
2998	"mh"	""	"detroit"	""	""	"2024-07-15T19:52:02.092423Z"	""	"savings"	""	1818277228	""	""	61655	"inflation-same"	""	42.434	"detroit"	""	12	"effect"	""	""	""	""	""	"midwest"	"general"	"local"	""	"michigan"	""	"general"	"Inflation Changes Stocks BV WILLIAM A. DOYLE Q Preferred stocks and bends of good companies have always been recommended recommended aa sound long-term Investments."	"Detroit Free Press (1923-)"	""	""	"2024-07-15T19:52:02.092444Z"	""	1960	"1960-12"
2999	"mh"	""	"minneapolis"	""	""	"2024-07-15T19:52:12.546051Z"	""	""	""	1878858093	""	""	61656	""	""	7.429	"minneapolis"	""	11	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"minnesota"	""	""	"Fuel Efficient Inflation Fighters Headquarters 1221 W.Lake St. (Near Henn.) (612)825-4441 mini!"	"Minneapolis Star (1947-1982)"	""	""	"2024-07-15T19:52:12.546070Z"	""	1979	"1979-11"
3000	"mh"	""	"boston"	""	""	"2024-07-15T19:52:34.780681Z"	""	"govt"	""	293985128	""	"general"	61657	"inflation-same"	""	20.08	"boston, mass"	""	5	"effect"	""	""	""	""	""	"northeast"	""	"local"	""	"massachusetts"	""	"general"	"(""Bracket creep"" is the way the government assures itself of increased real revenues by taking greater proportions of earnings misleadingly boosted by inflation."	"Boston Globe (pre-1997 Fulltext)"	""	""	"2024-07-15T19:52:34.780702Z"	""	1980	"1980-05"
3001	"mh"	"{""choices"":[""monetary"",""past"",""fiscal"",""past"",""international""]}"	"new york"	""	""	"2024-07-15T19:53:56.394499Z"	""	""	""	133952371	"past"	""	61658	"inflation-down"	"past"	79.311	"new york, ny"	"past"	4	"cause"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	"past"	"In earlier years, Inflation in the U.S. was eased somewhat because some of the demand created by 11.5. monetary and fiscal policy flowed overseas, helping to push up prices abroad."	"Wall Street Journal  (1923-)"	""	""	"2024-07-15T19:53:56.394522Z"	""	1974	"1974-04"
3002	"mh"	"{""choices"":[""monetary"",""fiscal""]}"	"st louis"	""	""	"2024-07-15T19:54:31.772192Z"	""	""	""	1902027422	"future"	""	61659	"inflation-na"	""	26.804	"st louis"	"future"	10	"cause"	""	""	""	""	""	"midwest"	""	"local"	""	"missouri"	""	"future"	"John T. Connor, chairman of Allied Chemical Corp., said voluntary guidelines will have little impact on inflation unless the government continues to restrain the supply of money and federal spending."	"St. Louis Post-Dispatch (1923-)"	""	""	"2024-07-15T19:54:31.772213Z"	""	1979	"1979-10"
3003	"mh"	"supply"	"los angeles"	""	""	"2024-07-15T19:55:12.524845Z"	""	""	""	155820592	""	""	61660	"inflation-same"	""	38.356	"los angeles, calif"	""	9	"{""choices"":[""cause"",""foreign""]}"	""	""	""	""	""	"west"	""	"local"	""	"california"	"general"	"general"	"With Canadians, a limited produc- tive capacity more quickly reveals the onrush of inflation."	"Los Angeles Times (1923-1995)"	""	""	"2024-07-15T19:55:12.524866Z"	""	1967	"1967-09"
3004	"mh"	""	"nashville"	""	""	"2024-07-15T19:55:48.015787Z"	""	"savings"	""	1908245204	""	""	61661	"inflation-same"	""	37.096000000000004	"nashville"	""	1	"effect"	""	""	""	""	""	"southeast"	"present"	"local"	""	"tennessee"	""	"future"	"INFLATION FIGHTER Thomoson Ln. $150, 8803 fee 868-6330 METRO 383-097 DONELSON 2 bedrooms, car pets, hook-ups, $20 montn, 74- 4145 WEST 3 bedroom, carpets drapes kids-pets $15 bus METRO fee 383-097 FENCED FOR PETS Full basement 2 4 a den. $250."	"Tennessean (1972-) The"	""	""	"2024-07-15T19:55:54.423151Z"	""	1980	"1980-01"
3005	"mh"	""	"los angeles"	""	""	"2024-07-15T19:56:43.272609Z"	""	"govt"	""	157910602	""	"present"	61662	"inflation-up"	""	45.226	"los angeles, calif"	""	2	"{""choices"":[""effect"",""foreign""]}"	""	""	""	""	""	"west"	""	"local"	""	"california"	""	"present"	"The minority Chris- tian Democrat government - ately began to tackle the country s ailing economy, underscored by the lira s record low of 805 to the dollar in unofficial trading, 7% unemploy- ment and 17%o inflation."	"Los Angeles Times (1923-1995)"	""	""	"2024-07-15T19:56:43.272631Z"	""	1976	"1976-02"
3007	"mh"	""	"cincinnati"	""	""	"2024-07-15T20:36:32.326777Z"	""	"govt"	""	1888856605	""	"present"	61663	"inflation-same"	""	7.356	"cincinnati"	""	12	"effect"	""	""	""	""	""	"midwest"	""	"local"	""	"ohio"	""	"present"	"The wage-and-price guidelines are aimed at holding inflation next year to a 6.5 annual annual rate."	"Cincinnati Enquirer (1923-)"	""	""	"2024-07-15T20:36:32.326804Z"	""	1978	"1978-12"
3006	"mh"	"wage"	"cincinnati"	""	""	"2024-07-15T20:34:42.574689Z"	""	""	""	1888856605	""	""	61663	"inflation-same"	""	111.15599999999999	"cincinnati"	""	12	"cause"	""	""	""	""	""	"midwest"	""	"local"	""	"ohio"	""	"future"	"The wage-and-price guidelines are aimed at holding inflation next year to a 6.5 annual annual rate."	"Cincinnati Enquirer (1923-)"	""	""	"2024-07-15T20:36:21.939413Z"	"general"	1978	"1978-12"
3008	"mh"	""	"chicago"	""	""	"2024-07-15T20:37:22.418456Z"	""	"redistribution"	""	169610734	""	""	61664	"inflation-same"	""	38.244	"chicago, ill"	""	9	"effect"	""	""	""	""	"general"	"midwest"	""	"local"	""	"illinois"	""	"general"	"He said the  were based on the understanding that ""inflation does not affect the clergy to the same extent as it does the laity because provision is made for our room and board."""	"Chicago Tribune (1963-1996)"	""	""	"2024-07-15T20:37:22.418481Z"	""	1977	"1977-09"
3009	"mh"	""	"detroit"	""	""	"2024-07-15T20:39:16.977741Z"	""	"govt"	""	1821770613	""	"present"	61665	"inflation-same"	""	111.734	"detroit"	""	3	"effect"	""	""	""	""	""	"midwest"	""	"local"	""	"michigan"	""	"present"	"Moreover, Fraser said, the plan fails to deal adequately with ""runaway inflation"" in the health-care sector of the national economy. economy."	"Detroit Free Press (1923-)"	""	""	"2024-07-15T20:39:16.977761Z"	""	1979	"1979-03"
3010	"mh"	"fiscal"	"st louis"	""	""	"2024-07-15T20:40:20.751032Z"	""	""	""	1888092479	"present"	""	61666	"inflation-down"	""	60.764	"st louis"	""	11	"cause"	""	""	""	""	""	"midwest"	""	"local"	""	"missouri"	""	"future"	"The outcome was a significant victory for President Richard M. Nixon in the early voting on disputed issues in the big bill. Mr. Nixon had said the ex-tention ex-tention was necessary to provide provide revenue for the remainder of the current fiscal year and thus contribute to the burget surplus that he is planning as part of the fight against inflation. inflation."	"St. Louis Post-Dispatch (1923-)"	""	""	"2024-07-15T20:40:20.751057Z"	""	1969	"1969-11"
3011	"mh"	"supply"	"st louis"	""	""	"2024-07-15T20:41:00.670403Z"	""	""	""	1901537190	""	""	61667	"inflation-same"	""	37.424	"st louis"	""	11	"cause"	""	""	""	""	""	"midwest"	""	"local"	""	"missouri"	"general"	"general"	"LOUIS, MISSOURI 63 1 02 f The dispute, which included included sniping also over attendance attendance records at the committee's committee's planning sessions, began began when William J. Meyer, the president of a sprinkler company, asserted, ""High prices are obviously the cause of inflation."	"St. Louis Post-Dispatch (1923-)"	""	""	"2024-07-15T20:41:00.670427Z"	""	1974	"1974-11"
3012	"mh"	"demand"	"louisville"	""	""	"2024-07-15T20:41:49.601209Z"	"general"	""	""	1867334558	""	""	61668	"inflation-same"	""	45.739	"louisville"	""	2	"cause"	""	""	""	""	""	"southeast"	""	"local"	""	"kentucky"	""	"general"	"Unfortunatelv. it is nrnhahlv still ! true that recession is the only really i quicK cure tor inflation."	"Courier-Journal (1923-) The"	""	""	"2024-07-15T20:41:49.601229Z"	""	1969	"1969-02"
3013	"mh"	""	"cincinnati"	""	""	"2024-07-15T20:42:09.986886Z"	""	""	""	1888161266	""	""	61669	""	""	17.168	"cincinnati"	""	6	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"ohio"	""	""	"And, although the average yield of the industrials industrials is still only 3.35, if allowance is made for year by year Inflation of Wh to 2, then the long term return return becomes worthwhile, es the postwar stock market record clearly shows."""	"Cincinnati Enquirer (1923-)"	""	""	"2024-07-15T20:42:09.986910Z"	""	1966	"1966-06"
3014	"mh"	""	"minneapolis"	""	""	"2024-07-15T20:42:29.168630Z"	""	"savings"	""	1860915739	""	""	61670	"inflation-same"	""	16.313	"minneapolis"	""	5	"effect"	""	""	""	""	""	"midwest"	"present"	"local"	""	"minnesota"	""	"future"	"Invtst in th future in horn of your own that insures security and guards against inflation. ' 133."	"Minneapolis Morning Tribune (1939-1964) The"	""	""	"2024-07-15T20:42:29.168650Z"	""	1960	"1960-05"
3015	"mh"	"fiscal"	"new york"	""	""	"2024-07-15T20:43:39.710542Z"	""	""	""	117948135	"present"	""	61671	"inflation-down"	""	67.71	"new york, ny"	""	9	"cause"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	"present"	"The command also reported  new attacks on Srang, a district capital retaken from the Communists last week, and said 600 of the enemy attackers had been trapped in a valley nearby. f6:3.7 National President Nixon's anti-inflation policies did not cause the sharp August decline in wholesale food prices, the sharpest drop in 22 years, farm economists said."	"New York Times  (1923-)"	""	""	"2024-07-15T20:43:39.710565Z"	""	1970	"1970-09"
3016	"mh"	""	"detroit"	"future"	""	"2024-07-15T20:44:00.017076Z"	""	"cost-push"	""	1819659705	""	""	61672	"inflation-up"	""	17.469	"detroit"	""	11	"effect"	""	""	""	""	""	"midwest"	""	"local"	""	"michigan"	""	"future"	"Detroit If Inflation gets out of control it will lead to massive unemployment. unemployment."	"Detroit Free Press (1923-)"	""	""	"2024-07-15T20:44:00.017104Z"	""	1969	"1969-11"
3017	"mh"	""	"cincinnati"	""	""	"2024-07-15T20:44:06.387853Z"	""	""	""	1888903495	""	""	61673	""	""	4.002	"cincinnati"	""	1	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"ohio"	""	""	"No pets. 242 1259 751-4527 ENQUIRER Friday, January 12, 1979 Real Estate A ' "" . .....af BEAT INFLATION WHY PAY MORE?"	"Cincinnati Enquirer (1923-)"	""	""	"2024-07-15T20:44:06.387873Z"	""	1979	"1979-01"
3018	"mh"	""	"cincinnati"	""	""	"2024-07-15T20:44:54.782518Z"	""	"govt"	""	1888801653	""	"present"	61674	"inflation-same"	""	45.682	"cincinnati"	""	11	"effect"	""	""	""	""	""	"midwest"	""	"local"	""	"ohio"	""	"present"	"The 22-page report, prepared by Gov. Barnes A. Rhodes' Council for Cost Control, Control, says Inflation, Insufficient funding, legislative mandates and district management management have all contributed to school prob- terns In Ohio, but to varying degrees wlth- In the state's 616 school districts."	"Cincinnati Enquirer (1923-)"	""	""	"2024-07-15T20:44:54.782537Z"	""	1977	"1977-11"
3019	"mh"	""	"minneapolis"	""	""	"2024-07-15T20:45:27.040445Z"	""	"uncertain"	""	1878459197	""	""	61675	"inflation-same"	""	29.13	"minneapolis"	""	7	"{""choices"":[""effect"",""foreign""]}"	""	""	""	""	""	"midwest"	""	"local"	""	"minnesota"	""	"present"	"In Spain, predictions of economic improvement are accompanied accompanied by worries about inflation inflation and an expanding trade deficit."	"Minneapolis Star (1947-1982)"	""	"present"	"2024-07-15T20:45:27.040466Z"	""	1976	"1976-07"
3020	"mh"	""	"louisville"	""	""	"2024-07-15T20:46:03.623859Z"	""	"rates"	""	1868036072	""	""	61676	"inflation-up"	""	33.635	"louisville"	""	5	"effect"	""	""	""	"future"	""	"southeast"	""	"local"	""	"kentucky"	""	"present"	"i A 3 THE COURIER JOURNAL & TIMES, MONDAY, MAY 2T, 1974 'Threatens our society9 Federal Reserve chief foresees peril in U.S. inflation New York Timet Newt Service , WASHINGTON Arthur F. Burns, chairman of the Federal Reserve Board, . said yesterday ""the future of our country , is in jeopardy"" if the recent rate of inflation inflation is not moderated."	"Courier-Journal (1923-) The"	""	""	"2024-07-15T20:46:03.623881Z"	""	1974	"1974-05"
3021	"mh"	""	"los angeles"	""	""	"2024-07-15T20:46:17.638779Z"	""	""	""	159028153	""	""	61677	""	""	10.995	"los angeles, calif"	""	10	"none"	""	""	""	""	""	"west"	""	"local"	""	"california"	""	""	"Ernest Conine's column (Editorial Pages, Oct. 15) draws astute parallels between the economic problems of America and Russia, viz., double-digit inflation, flagging productivity, and recession."	"Los Angeles Times (1923-1995)"	""	""	"2024-07-15T20:46:17.638801Z"	""	1979	"1979-10"
3022	"mh"	""	"new york"	""	"present"	"2024-07-15T20:47:15.770194Z"	""	"cost"	""	134317469	""	""	61678	"inflation-same"	""	55.764	"new york, ny"	""	8	"effect"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	"present"	"Because of the cost of living adjustment. ""the Teamsters have been substantially protected against inflation."""	"Wall Street Journal  (1923-)"	""	""	"2024-07-15T20:47:15.770215Z"	""	1978	"1978-08"
3023	"mh"	""	"chicago"	""	""	"2024-07-15T20:47:35.179397Z"	""	""	""	179088499	""	""	61679	""	""	17.089	"chicago, ill"	""	11	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"illinois"	""	""	"""Is it due to inflation or a blunder being smoothed over?"""	"Chicago Tribune (1963-1996)"	""	""	"2024-07-15T20:47:35.179419Z"	""	1966	"1966-11"
